Name	NumberElected	Office	PrimaryParty
MI House District 94 (Democratic Party)	1	MI House District 94	Democratic Party
MI House District 95 (Democratic Party)	1	MI House District 95	Democratic Party
MI House District 96 (Democratic Party)	1	MI House District 96	Democratic Party
MI House District 97 (Democratic Party)	1	MI House District 97	Democratic Party
MI House District 98 (Democratic Party)	1	MI House District 98	Democratic Party
MI House District 99 (Democratic Party)	1	MI House District 99	Democratic Party
MI House District 100 (Democratic Party)	1	MI House District 100	Democratic Party
MI House District 101 (Democratic Party)	1	MI House District 101	Democratic Party
MI House District 102 (Democratic Party)	1	MI House District 102	Democratic Party
MI House District 103 (Democratic Party)	1	MI House District 103	Democratic Party
MI House District 104 (Democratic Party)	1	MI House District 104	Democratic Party
MI House District 105 (Democratic Party)	1	MI House District 105	Democratic Party
MI House District 106 (Democratic Party)	1	MI House District 106	Democratic Party
MI House District 107 (Democratic Party)	1	MI House District 107	Democratic Party
MI House District 108 (Democratic Party)	1	MI House District 108	Democratic Party
MI House District 109 (Democratic Party)	1	MI House District 109	Democratic Party
MI House District 110 (Democratic Party)	1	MI House District 110	Democratic Party
MI Senate District 1 (Democratic Party)	1	MI Senate District 1	Democratic Party
MI Senate District 2 (Democratic Party)	1	MI Senate District 2	Democratic Party
MI Senate District 3 (Democratic Party)	1	MI Senate District 3	Democratic Party
MI Senate District 4 (Democratic Party)	1	MI Senate District 4	Democratic Party
MI Senate District 5 (Democratic Party)	1	MI Senate District 5	Democratic Party
MI Senate District 6 (Democratic Party)	1	MI Senate District 6	Democratic Party
MI Senate District 7 (Democratic Party)	1	MI Senate District 7	Democratic Party
MI Senate District 8 (Democratic Party)	1	MI Senate District 8	Democratic Party
MI Senate District 9 (Democratic Party)	1	MI Senate District 9	Democratic Party
MI Senate District 10 (Democratic Party)	1	MI Senate District 10	Democratic Party
MI Senate District 11 (Democratic Party)	1	MI Senate District 11	Democratic Party
MI Senate District 12 (Democratic Party)	1	MI Senate District 12	Democratic Party
MI Senate District 13 (Democratic Party)	1	MI Senate District 13	Democratic Party
MI Senate District 14 (Democratic Party)	1	MI Senate District 14	Democratic Party
MI Senate District 15 (Democratic Party)	1	MI Senate District 15	Democratic Party
MI Senate District 16 (Democratic Party)	1	MI Senate District 16	Democratic Party
MI Senate District 17 (Democratic Party)	1	MI Senate District 17	Democratic Party
MI Senate District 18 (Democratic Party)	1	MI Senate District 18	Democratic Party
MI Senate District 19 (Democratic Party)	1	MI Senate District 19	Democratic Party
MI Senate District 20 (Democratic Party)	1	MI Senate District 20	Democratic Party
MI Senate District 21 (Democratic Party)	1	MI Senate District 21	Democratic Party
MI Senate District 22 (Democratic Party)	1	MI Senate District 22	Democratic Party
MI Senate District 23 (Democratic Party)	1	MI Senate District 23	Democratic Party
MI Senate District 24 (Democratic Party)	1	MI Senate District 24	Democratic Party
MI Senate District 25 (Democratic Party)	1	MI Senate District 25	Democratic Party
MI Senate District 26 (Democratic Party)	1	MI Senate District 26	Democratic Party
MI Senate District 27 (Democratic Party)	1	MI Senate District 27	Democratic Party
MI Senate District 28 (Democratic Party)	1	MI Senate District 28	Democratic Party
MI Senate District 29 (Democratic Party)	1	MI Senate District 29	Democratic Party
MI Senate District 30 (Democratic Party)	1	MI Senate District 30	Democratic Party
MI Senate District 31 (Democratic Party)	1	MI Senate District 31	Democratic Party
MI Senate District 32 (Democratic Party)	1	MI Senate District 32	Democratic Party
MI Senate District 33 (Democratic Party)	1	MI Senate District 33	Democratic Party
MI Senate District 34 (Democratic Party)	1	MI Senate District 34	Democratic Party
MI Senate District 35 (Democratic Party)	1	MI Senate District 35	Democratic Party
MI Senate District 36 (Democratic Party)	1	MI Senate District 36	Democratic Party
MI Senate District 37 (Democratic Party)	1	MI Senate District 37	Democratic Party
MI Senate District 38 (Democratic Party)	1	MI Senate District 38	Democratic Party
US House MI District 1 (Democratic Party)	1	US House MI District 1	Democratic Party
US House MI District 2 (Democratic Party)	1	US House MI District 2	Democratic Party
US House MI District 3 (Democratic Party)	1	US House MI District 3	Democratic Party
US House MI District 4 (Democratic Party)	1	US House MI District 4	Democratic Party
US House MI District 5 (Democratic Party)	1	US House MI District 5	Democratic Party
US House MI District 6 (Democratic Party)	1	US House MI District 6	Democratic Party
US House MI District 7 (Democratic Party)	1	US House MI District 7	Democratic Party
US House MI District 8 (Democratic Party)	1	US House MI District 8	Democratic Party
US House MI District 9 (Democratic Party)	1	US House MI District 9	Democratic Party
US House MI District 10 (Democratic Party)	1	US House MI District 10	Democratic Party
US House MI District 11 (Democratic Party)	1	US House MI District 11	Democratic Party
US House MI District 12 (Democratic Party)	1	US House MI District 12	Democratic Party
US House MI District 13 (Democratic Party)	1	US House MI District 13	Democratic Party
US House MI District 14 (Democratic Party)	1	US House MI District 14	Democratic Party
US President (MI) (Democratic Party)	1	US President (MI)	Democratic Party
MI Governor (Democratic Party)	1	MI Governor	Democratic Party
US Senate MI (Democratic Party)	1	US Senate MI	Democratic Party
MI Attorney General (Democratic Party)	1	MI Attorney General	Democratic Party
MI Lieutenant Governor (Democratic Party)	1	MI Lieutenant Governor	Democratic Party
MI Treasurer (Democratic Party)	1	MI Treasurer	Democratic Party
MI Secretary of State (Democratic Party)	1	MI Secretary of State	Democratic Party
MI House District 1 (Republican Party)	1	MI House District 1	Republican Party
MI House District 2 (Republican Party)	1	MI House District 2	Republican Party
MI House District 3 (Republican Party)	1	MI House District 3	Republican Party
MI House District 4 (Republican Party)	1	MI House District 4	Republican Party
MI House District 5 (Republican Party)	1	MI House District 5	Republican Party
MI House District 6 (Republican Party)	1	MI House District 6	Republican Party
MI House District 7 (Republican Party)	1	MI House District 7	Republican Party
MI House District 8 (Republican Party)	1	MI House District 8	Republican Party
MI House District 9 (Republican Party)	1	MI House District 9	Republican Party
MI House District 10 (Republican Party)	1	MI House District 10	Republican Party
MI House District 11 (Republican Party)	1	MI House District 11	Republican Party
MI House District 12 (Republican Party)	1	MI House District 12	Republican Party
MI House District 13 (Republican Party)	1	MI House District 13	Republican Party
MI House District 14 (Republican Party)	1	MI House District 14	Republican Party
MI House District 15 (Republican Party)	1	MI House District 15	Republican Party
MI House District 16 (Republican Party)	1	MI House District 16	Republican Party
MI House District 17 (Republican Party)	1	MI House District 17	Republican Party
MI House District 18 (Republican Party)	1	MI House District 18	Republican Party
MI House District 19 (Republican Party)	1	MI House District 19	Republican Party
MI House District 20 (Republican Party)	1	MI House District 20	Republican Party
MI House District 21 (Republican Party)	1	MI House District 21	Republican Party
MI House District 22 (Republican Party)	1	MI House District 22	Republican Party
MI House District 23 (Republican Party)	1	MI House District 23	Republican Party
MI House District 24 (Republican Party)	1	MI House District 24	Republican Party
MI House District 25 (Republican Party)	1	MI House District 25	Republican Party
MI House District 26 (Republican Party)	1	MI House District 26	Republican Party
MI House District 27 (Republican Party)	1	MI House District 27	Republican Party
MI House District 28 (Republican Party)	1	MI House District 28	Republican Party
MI House District 29 (Republican Party)	1	MI House District 29	Republican Party
MI House District 30 (Republican Party)	1	MI House District 30	Republican Party
MI House District 31 (Republican Party)	1	MI House District 31	Republican Party
MI House District 32 (Republican Party)	1	MI House District 32	Republican Party
MI House District 33 (Republican Party)	1	MI House District 33	Republican Party
MI House District 34 (Republican Party)	1	MI House District 34	Republican Party
MI House District 35 (Republican Party)	1	MI House District 35	Republican Party
MI House District 36 (Republican Party)	1	MI House District 36	Republican Party
MI House District 37 (Republican Party)	1	MI House District 37	Republican Party
MI House District 38 (Republican Party)	1	MI House District 38	Republican Party
MI House District 39 (Republican Party)	1	MI House District 39	Republican Party
MI House District 40 (Republican Party)	1	MI House District 40	Republican Party
MI House District 41 (Republican Party)	1	MI House District 41	Republican Party
MI House District 42 (Republican Party)	1	MI House District 42	Republican Party
MI House District 43 (Republican Party)	1	MI House District 43	Republican Party
MI House District 44 (Republican Party)	1	MI House District 44	Republican Party
MI House District 45 (Republican Party)	1	MI House District 45	Republican Party
MI House District 46 (Republican Party)	1	MI House District 46	Republican Party
MI House District 47 (Republican Party)	1	MI House District 47	Republican Party
MI House District 48 (Republican Party)	1	MI House District 48	Republican Party
MI House District 49 (Republican Party)	1	MI House District 49	Republican Party
MI House District 50 (Republican Party)	1	MI House District 50	Republican Party
MI House District 51 (Republican Party)	1	MI House District 51	Republican Party
MI House District 52 (Republican Party)	1	MI House District 52	Republican Party
MI House District 53 (Republican Party)	1	MI House District 53	Republican Party
MI House District 54 (Republican Party)	1	MI House District 54	Republican Party
MI House District 55 (Republican Party)	1	MI House District 55	Republican Party
MI House District 56 (Republican Party)	1	MI House District 56	Republican Party
MI House District 57 (Republican Party)	1	MI House District 57	Republican Party
MI House District 58 (Republican Party)	1	MI House District 58	Republican Party
MI House District 59 (Republican Party)	1	MI House District 59	Republican Party
MI House District 60 (Republican Party)	1	MI House District 60	Republican Party
MI House District 61 (Republican Party)	1	MI House District 61	Republican Party
MI House District 62 (Republican Party)	1	MI House District 62	Republican Party
MI House District 63 (Republican Party)	1	MI House District 63	Republican Party
MI House District 64 (Republican Party)	1	MI House District 64	Republican Party
MI House District 65 (Republican Party)	1	MI House District 65	Republican Party
MI House District 66 (Republican Party)	1	MI House District 66	Republican Party
MI House District 67 (Republican Party)	1	MI House District 67	Republican Party
MI House District 68 (Republican Party)	1	MI House District 68	Republican Party
MI House District 69 (Republican Party)	1	MI House District 69	Republican Party
MI House District 70 (Republican Party)	1	MI House District 70	Republican Party
MI House District 71 (Republican Party)	1	MI House District 71	Republican Party
MI House District 72 (Republican Party)	1	MI House District 72	Republican Party
MI House District 73 (Republican Party)	1	MI House District 73	Republican Party
MI House District 74 (Republican Party)	1	MI House District 74	Republican Party
MI House District 75 (Republican Party)	1	MI House District 75	Republican Party
MI House District 76 (Republican Party)	1	MI House District 76	Republican Party
MI House District 77 (Republican Party)	1	MI House District 77	Republican Party
MI House District 78 (Republican Party)	1	MI House District 78	Republican Party
MI House District 79 (Republican Party)	1	MI House District 79	Republican Party
MI House District 80 (Republican Party)	1	MI House District 80	Republican Party
MI House District 81 (Republican Party)	1	MI House District 81	Republican Party
MI House District 82 (Republican Party)	1	MI House District 82	Republican Party
MI House District 83 (Republican Party)	1	MI House District 83	Republican Party
MI House District 84 (Republican Party)	1	MI House District 84	Republican Party
MI House District 85 (Republican Party)	1	MI House District 85	Republican Party
MI House District 86 (Republican Party)	1	MI House District 86	Republican Party
MI House District 87 (Republican Party)	1	MI House District 87	Republican Party
MI House District 88 (Republican Party)	1	MI House District 88	Republican Party
MI House District 89 (Republican Party)	1	MI House District 89	Republican Party
MI House District 90 (Republican Party)	1	MI House District 90	Republican Party
MI House District 91 (Republican Party)	1	MI House District 91	Republican Party
MI House District 92 (Republican Party)	1	MI House District 92	Republican Party
MI House District 93 (Republican Party)	1	MI House District 93	Republican Party
MI House District 94 (Republican Party)	1	MI House District 94	Republican Party
MI House District 95 (Republican Party)	1	MI House District 95	Republican Party
MI House District 96 (Republican Party)	1	MI House District 96	Republican Party
MI House District 97 (Republican Party)	1	MI House District 97	Republican Party
MI House District 98 (Republican Party)	1	MI House District 98	Republican Party
MI House District 99 (Republican Party)	1	MI House District 99	Republican Party
MI House District 100 (Republican Party)	1	MI House District 100	Republican Party
MI House District 101 (Republican Party)	1	MI House District 101	Republican Party
MI House District 102 (Republican Party)	1	MI House District 102	Republican Party
MI House District 103 (Republican Party)	1	MI House District 103	Republican Party
MI House District 104 (Republican Party)	1	MI House District 104	Republican Party
MI House District 105 (Republican Party)	1	MI House District 105	Republican Party
MI House District 106 (Republican Party)	1	MI House District 106	Republican Party
MI House District 107 (Republican Party)	1	MI House District 107	Republican Party
MI House District 108 (Republican Party)	1	MI House District 108	Republican Party
MI House District 109 (Republican Party)	1	MI House District 109	Republican Party
MI House District 110 (Republican Party)	1	MI House District 110	Republican Party
MI Senate District 1 (Republican Party)	1	MI Senate District 1	Republican Party
MI Senate District 2 (Republican Party)	1	MI Senate District 2	Republican Party
MI Senate District 3 (Republican Party)	1	MI Senate District 3	Republican Party
MI Senate District 4 (Republican Party)	1	MI Senate District 4	Republican Party
MI Senate District 5 (Republican Party)	1	MI Senate District 5	Republican Party
MI Senate District 6 (Republican Party)	1	MI Senate District 6	Republican Party
MI Senate District 7 (Republican Party)	1	MI Senate District 7	Republican Party
MI Senate District 8 (Republican Party)	1	MI Senate District 8	Republican Party
MI Senate District 9 (Republican Party)	1	MI Senate District 9	Republican Party
MI Senate District 10 (Republican Party)	1	MI Senate District 10	Republican Party
MI Senate District 11 (Republican Party)	1	MI Senate District 11	Republican Party
MI Senate District 12 (Republican Party)	1	MI Senate District 12	Republican Party
MI Senate District 13 (Republican Party)	1	MI Senate District 13	Republican Party
MI Senate District 14 (Republican Party)	1	MI Senate District 14	Republican Party
MI Senate District 15 (Republican Party)	1	MI Senate District 15	Republican Party
MI Senate District 16 (Republican Party)	1	MI Senate District 16	Republican Party
MI Senate District 17 (Republican Party)	1	MI Senate District 17	Republican Party
MI Senate District 18 (Republican Party)	1	MI Senate District 18	Republican Party
MI Senate District 19 (Republican Party)	1	MI Senate District 19	Republican Party
MI Senate District 20 (Republican Party)	1	MI Senate District 20	Republican Party
MI Senate District 21 (Republican Party)	1	MI Senate District 21	Republican Party
MI Senate District 22 (Republican Party)	1	MI Senate District 22	Republican Party
MI Senate District 23 (Republican Party)	1	MI Senate District 23	Republican Party
MI Senate District 24 (Republican Party)	1	MI Senate District 24	Republican Party
MI Senate District 25 (Republican Party)	1	MI Senate District 25	Republican Party
MI Senate District 26 (Republican Party)	1	MI Senate District 26	Republican Party
MI Senate District 27 (Republican Party)	1	MI Senate District 27	Republican Party
MI Senate District 28 (Republican Party)	1	MI Senate District 28	Republican Party
MI Senate District 29 (Republican Party)	1	MI Senate District 29	Republican Party
MI Senate District 30 (Republican Party)	1	MI Senate District 30	Republican Party
MI Senate District 31 (Republican Party)	1	MI Senate District 31	Republican Party
MI Senate District 32 (Republican Party)	1	MI Senate District 32	Republican Party
MI Senate District 33 (Republican Party)	1	MI Senate District 33	Republican Party
MI Senate District 34 (Republican Party)	1	MI Senate District 34	Republican Party
MI Senate District 35 (Republican Party)	1	MI Senate District 35	Republican Party
MI Senate District 36 (Republican Party)	1	MI Senate District 36	Republican Party
MI Senate District 37 (Republican Party)	1	MI Senate District 37	Republican Party
MI Senate District 38 (Republican Party)	1	MI Senate District 38	Republican Party
US House MI District 1 (Republican Party)	1	US House MI District 1	Republican Party
US House MI District 2 (Republican Party)	1	US House MI District 2	Republican Party
US House MI District 3 (Republican Party)	1	US House MI District 3	Republican Party
US House MI District 4 (Republican Party)	1	US House MI District 4	Republican Party
US House MI District 5 (Republican Party)	1	US House MI District 5	Republican Party
US House MI District 6 (Republican Party)	1	US House MI District 6	Republican Party
US House MI District 7 (Republican Party)	1	US House MI District 7	Republican Party
US House MI District 8 (Republican Party)	1	US House MI District 8	Republican Party
US House MI District 9 (Republican Party)	1	US House MI District 9	Republican Party
US House MI District 10 (Republican Party)	1	US House MI District 10	Republican Party
US House MI District 11 (Republican Party)	1	US House MI District 11	Republican Party
US House MI District 12 (Republican Party)	1	US House MI District 12	Republican Party
US House MI District 13 (Republican Party)	1	US House MI District 13	Republican Party
US House MI District 14 (Republican Party)	1	US House MI District 14	Republican Party
US President (MI) (Republican Party)	1	US President (MI)	Republican Party
US President (MI) Congressional District 1 (Republican Party)	1	US President (MI)	Republican Party
US President (MI) Congressional District 1 (Democratic Party)	1	US President (MI)	Democratic Party
US President (MI) Congressional District 2 (Republican Party)	1	US President (MI)	Republican Party
US President (MI) Congressional District 2 (Democratic Party)	1	US President (MI)	Democratic Party
US President (MI) Congressional District 3 (Republican Party)	1	US President (MI)	Republican Party
