contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Bay County	total	46313
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Bradford County	total	7791
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Brevard County	total	168379
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Broward County	total	220278
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Calhoun County	total	3531
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Charlotte County	total	55028
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Citrus County	total	49669
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Clay County	total	66401
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Collier County	total	102682
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Columbia County	total	17568
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Desoto County	total	5874
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Dixie County	total	4741
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Duval County	total	189329
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Escambia County	total	77109
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Flagler County	total	32053
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Franklin County	total	3449
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Gadsden County	total	6642
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Gilchrist County	total	6095
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Glades County	total	2690
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Gulf County	total	4300
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Hamilton County	total	2942
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Hardee County	total	4712
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Hendry County	total	5332
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Hernando County	total	52218
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Highlands County	total	27231
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Hillsborough County	total	258082
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Holmes County	total	5921
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Indian River County	total	46247
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Jackson County	total	10744
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Jefferson County	total	3992
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Lafayette County	total	2355
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Lake County	total	96282
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Lee County	total	179082
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Leon County	total	53398
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Levy County	total	12496
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Liberty County	total	2014
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Madison County	total	4413
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Manatee County	total	96918
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Marion County	total	98396
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Martin County	total	49112
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Miami-Dade County	total	307638
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Monroe County	total	18411
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Nassau County	total	32320
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Okaloosa County	total	61090
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Okeechobee County	total	7946
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Orange County	total	186732
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Osceola County	total	47031
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Palm Beach County	total	246796
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Pasco County	total	129854
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Pinellas County	total	228560
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Polk County	total	142971
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Putnam County	total	19067
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Santa Rosa County	total	57320
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Sarasota County	total	117001
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Seminole County	total	101735
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;St. Johns County	total	85912
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;St. Lucie County	total	61426
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Sumter County	total	53435
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Suwannee County	total	12393
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Taylor County	total	5964
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Union County	total	3857
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Volusia County	total	130511
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Wakulla County	total	9858
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Walton County	total	23222
Candidate	Florida;Attorney General	state	Ashley  Moody	Florida;Washington County	total	6999
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Alachua County	total	1957
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Baker County	total	94
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Bay County	total	1100
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Bradford County	total	171
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Brevard County	total	5639
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Broward County	total	10266
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Calhoun County	total	81
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Charlotte County	total	1921
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Citrus County	total	1704
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Clay County	total	1484
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Collier County	total	1761
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Columbia County	total	362
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Desoto County	total	153
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Dixie County	total	84
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Duval County	total	5930
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Escambia County	total	2403
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Flagler County	total	960
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Franklin County	total	122
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Gadsden County	total	192
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Gilchrist County	total	92
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Glades County	total	73
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Gulf County	total	118
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Hamilton County	total	47
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Hardee County	total	107
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Hendry County	total	148
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Hernando County	total	1749
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Highlands County	total	701
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Hillsborough County	total	8672
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Holmes County	total	102
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Indian River County	total	1240
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Jackson County	total	169
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Jefferson County	total	115
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Lafayette County	total	39
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Lake County	total	2957
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Lee County	total	4992
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Leon County	total	2379
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Levy County	total	239
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Liberty County	total	48
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Madison County	total	69
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Manatee County	total	3305
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Marion County	total	2391
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Martin County	total	1386
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Miami-Dade County	total	15408
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Monroe County	total	768
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Nassau County	total	511
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Okaloosa County	total	1743
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Okeechobee County	total	193
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Orange County	total	8667
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Osceola County	total	2236
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Palm Beach County	total	10091
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Pasco County	total	4217
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Pinellas County	total	9056
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Polk County	total	4076
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Putnam County	total	472
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Santa Rosa County	total	1723
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Sarasota County	total	3751
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Seminole County	total	3851
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;St. Johns County	total	2104
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;St. Lucie County	total	2266
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Sumter County	total	813
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Suwannee County	total	212
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Taylor County	total	70
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Union County	total	67
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Volusia County	total	4538
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Wakulla County	total	268
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Walton County	total	527
Candidate	Florida;Attorney General	state	Jeffrey Marc Siskind	Florida;Washington County	total	146
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Alachua County	total	67657
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Baker County	total	1605
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Bay County	total	15458
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Bradford County	total	2423
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Brevard County	total	105093
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Broward County	total	467982
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Calhoun County	total	947
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Charlotte County	total	28427
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Citrus County	total	19026
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Clay County	total	24791
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Collier County	total	49363
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Columbia County	total	6726
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Desoto County	total	2802
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Dixie County	total	937
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Duval County	total	180292
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Escambia County	total	48501
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Flagler County	total	19483
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Franklin County	total	1759
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Gadsden County	total	13042
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Gilchrist County	total	1148
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Glades County	total	1032
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Gulf County	total	1426
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Hamilton County	total	1530
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Hardee County	total	1547
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Hendry County	total	3289
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Hernando County	total	26090
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Highlands County	total	11587
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Hillsborough County	total	251985
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Holmes County	total	732
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Indian River County	total	25807
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Jackson County	total	4956
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Jefferson County	total	3138
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Lafayette County	total	415
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Lake County	total	54686
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Lee County	total	101425
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Leon County	total	81881
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Levy County	total	4259
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Liberty County	total	566
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Madison County	total	3084
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Manatee County	total	61755
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Marion County	total	52779
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Martin County	total	25817
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Miami-Dade County	total	457283
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Monroe County	total	16196
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Nassau County	total	10323
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Okaloosa County	total	20351
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Okeechobee County	total	3008
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Orange County	total	273906
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Osceola County	total	64603
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Palm Beach County	total	323380
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Pasco County	total	76248
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Pinellas County	total	193229
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Polk County	total	95766
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Putnam County	total	8375
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Santa Rosa County	total	16078
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Sarasota County	total	88462
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Seminole County	total	90718
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;St. Johns County	total	41200
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;St. Lucie County	total	59140
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Sumter County	total	19716
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Suwannee County	total	3244
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Taylor County	total	1847
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Union County	total	912
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Volusia County	total	91437
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Wakulla County	total	3985
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Walton County	total	6407
Candidate	Florida;Attorney General	state	Sean  Shaw	Florida;Washington County	total	1850
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Alachua County	total	69101
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Baker County	total	1662
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Bay County	total	13075
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Bradford County	total	2499
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Brevard County	total	110641
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Broward County	total	471690
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Calhoun County	total	845
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Charlotte County	total	30778
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Citrus County	total	20759
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Clay County	total	25683
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Collier County	total	51283
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Columbia County	total	6904
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Desoto County	total	3118
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Dixie County	total	1073
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Duval County	total	182484
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Escambia County	total	50430
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Flagler County	total	20499
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Franklin County	total	1604
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Gadsden County	total	13216
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Gilchrist County	total	1363
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Glades County	total	1121
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Gulf County	total	1275
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Hamilton County	total	1594
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Hardee County	total	1743
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Hendry County	total	3460
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Hernando County	total	28541
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Highlands County	total	12564
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Hillsborough County	total	266493
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Holmes County	total	688
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Indian River County	total	26833
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Jackson County	total	4761
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Jefferson County	total	3260
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Lafayette County	total	477
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Lake County	total	57600
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Lee County	total	108229
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Leon County	total	81878
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Levy County	total	4815
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Liberty County	total	525
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Madison County	total	3193
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Manatee County	total	64242
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Marion County	total	56052
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Martin County	total	27133
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Miami-Dade County	total	465060
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Monroe County	total	16393
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Nassau County	total	10499
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Okaloosa County	total	21192
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Okeechobee County	total	3237
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Orange County	total	279327
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Osceola County	total	67051
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Palm Beach County	total	331024
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Pasco County	total	82942
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Pinellas County	total	210986
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Polk County	total	100703
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Putnam County	total	8566
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Santa Rosa County	total	17387
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Sarasota County	total	90191
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Seminole County	total	92840
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;St. Johns County	total	41780
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;St. Lucie County	total	61177
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Sumter County	total	21152
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Suwannee County	total	3582
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Taylor County	total	2019
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Union County	total	940
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Volusia County	total	97085
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Wakulla County	total	4262
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Walton County	total	6311
Candidate	Florida;Chief Financial Officer	state	Jeremy  Ring	Florida;Washington County	total	1650
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Alachua County	total	42419
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Baker County	total	8703
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Bay County	total	50105
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Bradford County	total	7771
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Brevard County	total	165092
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Broward County	total	221226
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Calhoun County	total	3751
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Charlotte County	total	53473
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Citrus County	total	48111
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Clay County	total	66177
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Collier County	total	100322
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Columbia County	total	17464
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Desoto County	total	5579
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Dixie County	total	4611
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Duval County	total	188475
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Escambia County	total	76155
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Flagler County	total	31151
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Franklin County	total	3781
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Gadsden County	total	6569
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Gilchrist County	total	5882
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Glades County	total	2619
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Gulf County	total	4597
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Hamilton County	total	2877
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Hardee County	total	4532
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Hendry County	total	5177
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Hernando County	total	50579
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Highlands County	total	26539
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Hillsborough County	total	243827
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Holmes County	total	6053
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Indian River County	total	45037
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Jackson County	total	11118
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Jefferson County	total	3911
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Lafayette County	total	2301
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Lake County	total	93737
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Lee County	total	172190
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Leon County	total	53869
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Levy County	total	11996
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Liberty County	total	2116
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Madison County	total	4296
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Manatee County	total	95891
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Marion County	total	95696
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Martin County	total	47882
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Miami-Dade County	total	315335
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Monroe County	total	18524
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Nassau County	total	32306
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Okaloosa County	total	61272
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Okeechobee County	total	7699
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Orange County	total	183558
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Osceola County	total	45834
Candidate	Florida;Chief Financial Officer	state	Jimmy  Patronis	Florida;Palm Beach County	total	239098
