Name	ReportingUnitType
Virginia;Bedford County;402 - Thomas Jefferson Elem School	precinct
Virginia;Bedford County;403 - Knights Of Columbus Bldg	precinct
Virginia;Bedford County;404 - Forest Recreation Center	precinct
Virginia;Bedford County;502 - Big Island Elem School	precinct
Virginia;Bedford County;503 - Sedalia Center	precinct
Virginia;Bedford County;504 - Suck Springs Baptist Church	precinct
Virginia;Bedford County;505 - Boonsboro Elementary School	precinct
Virginia;Bedford County;506 - Boonsboro Ruritan Club	precinct
Virginia;Bedford County;601 - Montvale Elem School	precinct
Virginia;Bedford County;602 - Shady Grove Fire Department	precinct
Virginia;Bedford County;603 - Thaxton Baptist Church #1	precinct
Virginia;Bedford County;604 - Bedford Welcome Center	precinct
Virginia;Bedford County;701 - Goode Vol Rescue Squad	precinct
Virginia;Bedford County;702 - Liberty High School	precinct
Virginia;Bedford County;703 - Thaxton Baptist Church #2	precinct
Virginia;Bedford County;704 - Bedford Central Library	precinct
Virginia;Bland County;101 - Bastian	precinct
Virginia;Bland County;102 - Ceres	precinct
Virginia;Bland County;201 - Davis	precinct
Virginia;Bland County;202 - Seddon	precinct
Virginia;Bland County;301 - Hollybrook	precinct
Virginia;Bland County;302 - Mechanicsburg	precinct
Virginia;Bland County;401 - Rocky Gap	precinct
Virginia;Botetourt County;101 - Daleville	precinct
Virginia;Botetourt County;102 - Greenfield	precinct
Virginia;Botetourt County;201 - Blue Ridge	precinct
Virginia;Botetourt County;202 - Rainbow Forest	precinct
Virginia;Botetourt County;301 - Buchanan	precinct
Virginia;Botetourt County;302 - Mill Creek	precinct
Virginia;Botetourt County;403 - Eagle Rock	precinct
Virginia;Botetourt County;406 - Fincastle	precinct
Virginia;Botetourt County;501 - Troutville	precinct
Virginia;Botetourt County;502 - Cloverdale	precinct
Virginia;Brunswick County;101 - Brodnax	precinct
Virginia;Brunswick County;102 - Rock Store	precinct
Virginia;Brunswick County;103 - Tillman	precinct
Virginia;Brunswick County;201 - Dromgoole	precinct
Virginia;Brunswick County;202 - Edgerton	precinct
Virginia;Brunswick County;203 - Fitzhugh	precinct
Virginia;Brunswick County;301 - Alberta	precinct
Virginia;Brunswick County;302 - Danieltown	precinct
Virginia;Brunswick County;303 - Elmore	precinct
Virginia;Brunswick County;304 - Seymour	precinct
Virginia;Brunswick County;401 - Sturgeon	precinct
Virginia;Brunswick County;402 - King'S Store	precinct
Virginia;Brunswick County;501 - Totaro	precinct
Virginia;Buchanan County;102 - Blackey	precinct
Virginia;Buchanan County;103 - Hurley	precinct
Virginia;Buchanan County;201 - Grassy	precinct
Virginia;Buchanan County;202 - Bull	precinct
Virginia;Buchanan County;203 - Rocklick	precinct
Virginia;Buchanan County;301 - Slate	precinct
Virginia;Buchanan County;302 - North Grundy	precinct
Virginia;Buchanan County;403 - South Grundy	precinct
Virginia;Buchanan County;404 - Oakwood	precinct
Virginia;Buchanan County;501 - Prater	precinct
Virginia;Buchanan County;502 - Fox	precinct
Virginia;Buchanan County;503 - Vansant	precinct
Virginia;Buchanan County;601 - Council	precinct
Virginia;Buchanan County;602 - Garden	precinct
Virginia;Buchanan County;603 - Hurricane	precinct
Virginia;Buchanan County;701 - Whitewood	precinct
