Name	NumberElected	Office	PrimaryParty
North Carolina;General Assembly Senate District 32	1	North Carolina;General Assembly Senate District 32	
North Carolina;General Assembly Senate District 33	1	North Carolina;General Assembly Senate District 33	
North Carolina;General Assembly Senate District 34	1	North Carolina;General Assembly Senate District 34	
North Carolina;General Assembly Senate District 35	1	North Carolina;General Assembly Senate District 35	
North Carolina;General Assembly Senate District 36	1	North Carolina;General Assembly Senate District 36	
North Carolina;General Assembly Senate District 37	1	North Carolina;General Assembly Senate District 37	
North Carolina;General Assembly Senate District 38	1	North Carolina;General Assembly Senate District 38	
North Carolina;General Assembly Senate District 39	1	North Carolina;General Assembly Senate District 39	
North Carolina;General Assembly Senate District 40	1	North Carolina;General Assembly Senate District 40	
North Carolina;General Assembly Senate District 41	1	North Carolina;General Assembly Senate District 41	
North Carolina;General Assembly Senate District 42	1	North Carolina;General Assembly Senate District 42	
North Carolina;General Assembly Senate District 43	1	North Carolina;General Assembly Senate District 43	
North Carolina;General Assembly Senate District 44	1	North Carolina;General Assembly Senate District 44	
North Carolina;General Assembly Senate District 45	1	North Carolina;General Assembly Senate District 45	
North Carolina;General Assembly Senate District 46	1	North Carolina;General Assembly Senate District 46	
North Carolina;General Assembly Senate District 47	1	North Carolina;General Assembly Senate District 47	
North Carolina;General Assembly Senate District 48	1	North Carolina;General Assembly Senate District 48	
North Carolina;General Assembly Senate District 49	1	North Carolina;General Assembly Senate District 49	
North Carolina;General Assembly Senate District 50	1	North Carolina;General Assembly Senate District 50	
North Carolina;US Congress House of Representatives District 1	1	North Carolina;US Congress House of Representatives District 1	
North Carolina;US Congress House of Representatives District 2	1	North Carolina;US Congress House of Representatives District 2	
North Carolina;US Congress House of Representatives District 3	1	North Carolina;US Congress House of Representatives District 3	
North Carolina;US Congress House of Representatives District 4	1	North Carolina;US Congress House of Representatives District 4	
North Carolina;US Congress House of Representatives District 5	1	North Carolina;US Congress House of Representatives District 5	
North Carolina;US Congress House of Representatives District 6	1	North Carolina;US Congress House of Representatives District 6	
North Carolina;US Congress House of Representatives District 7	1	North Carolina;US Congress House of Representatives District 7	
North Carolina;US Congress House of Representatives District 8	1	North Carolina;US Congress House of Representatives District 8	
North Carolina;US Congress House of Representatives District 9	1	North Carolina;US Congress House of Representatives District 9	
North Carolina;US Congress House of Representatives District 10	1	North Carolina;US Congress House of Representatives District 10	
North Carolina;US Congress House of Representatives District 11	1	North Carolina;US Congress House of Representatives District 11	
North Carolina;US Congress House of Representatives District 12	1	North Carolina;US Congress House of Representatives District 12	
North Carolina;US Congress House of Representatives District 13	1	North Carolina;US Congress House of Representatives District 13	
North Carolina;US Congress;Senate	1	North Carolina;US Congress;Senate	
North Carolina; Bertie County;Board of Commissioners District 3	1	North Carolina; Bertie County;Board of Commissioners District 3	
North Carolina;District Court Judge District 22B Seat 2	1	North Carolina;District Court Judge District 22B Seat 2	
North Carolina;General Assembly House of Representatives District 1	1	North Carolina;General Assembly House of Representatives District 1	
