Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 12	md_general	02;006;012
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 13	md_general	02;006;013
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 14	md_general	02;006;014
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 15	md_general	02;006;015
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 16	md_general	02;006;016
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 17	md_general	02;006;017
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 18	md_general	02;006;018
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 19	md_general	02;006;019
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 20	md_general	02;006;020
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 21	md_general	02;006;021
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 22	md_general	02;006;022
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 23	md_general	02;006;023
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 24	md_general	02;006;024
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 25	md_general	02;006;025
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 26	md_general	02;006;026
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 27	md_general	02;006;027
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 28	md_general	02;006;028
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 29	md_general	02;006;029
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 30	md_general	02;006;030
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 31	md_general	02;006;031
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 32	md_general	02;006;032
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 1	md_general	02;007;001
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 2	md_general	02;007;002
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 3	md_general	02;007;003
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 4	md_general	02;007;004
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 5	md_general	02;007;005
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 6	md_general	02;007;006
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 7	md_general	02;007;007
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 8	md_general	02;007;008
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 9	md_general	02;007;009
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 10	md_general	02;007;010
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 11	md_general	02;007;011
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 12	md_general	02;007;012
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 13	md_general	02;007;013
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 14	md_general	02;007;014
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 15	md_general	02;007;015
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 16	md_general	02;007;016
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 17	md_general	02;007;017
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 18	md_general	02;007;018
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 19	md_general	02;007;019
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 20	md_general	02;007;020
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 21	md_general	02;007;021
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 22	md_general	02;007;022
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 23	md_general	02;007;023
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 24	md_general	02;007;024
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 25	md_general	02;007;025
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 26	md_general	02;007;026
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 27	md_general	02;007;027
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 1	md_general	03;001;001
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 2	md_general	03;001;002
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 3	md_general	03;001;003
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 4	md_general	03;001;004
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 5	md_general	03;001;005
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 1	md_general	03;002;001
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 2	md_general	03;002;002
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 3	md_general	03;002;003
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 1	md_general	03;003;001
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 2	md_general	03;003;002
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 3	md_general	03;003;003
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 1	md_general	03;004;001
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 2	md_general	03;004;002
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 3	md_general	03;004;003
ReportingUnit	Maryland;Baltimore City;Election District 5:Precinct 1	md_general	03;005;001
ReportingUnit	Maryland;Baltimore City;Election District 5:Precinct 2	md_general	03;005;002
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 1	md_general	03;006;001
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 2	md_general	03;006;002
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 3	md_general	03;006;003
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 4	md_general	03;006;004
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 5	md_general	03;006;005
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 1	md_general	03;007;001
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 2	md_general	03;007;002
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 3	md_general	03;007;003
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 4	md_general	03;007;004
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 1	md_general	03;008;001
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 2	md_general	03;008;002
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 3	md_general	03;008;003
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 4	md_general	03;008;004
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 5	md_general	03;008;005
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 6	md_general	03;008;006
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 7	md_general	03;008;007
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 8	md_general	03;008;008
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 9	md_general	03;008;009
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 10	md_general	03;008;010
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 11	md_general	03;008;011
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 1	md_general	03;009;001
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 2	md_general	03;009;002
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 3	md_general	03;009;003
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 4	md_general	03;009;004
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 5	md_general	03;009;005
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 6	md_general	03;009;006
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 7	md_general	03;009;007
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 8	md_general	03;009;008
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 9	md_general	03;009;009
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 10	md_general	03;009;010
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 11	md_general	03;009;011
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 12	md_general	03;009;012
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 13	md_general	03;009;013
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 14	md_general	03;009;014
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 15	md_general	03;009;015
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 1	md_general	03;010;001
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 2	md_general	03;010;002
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 3	md_general	03;010;003
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 4	md_general	03;010;004
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 1	md_general	03;011;001
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 2	md_general	03;011;002
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 3	md_general	03;011;003
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 4	md_general	03;011;004
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 5	md_general	03;011;005
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 6	md_general	03;011;006
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 7	md_general	03;011;007
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 1	md_general	03;012;001
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 2	md_general	03;012;002
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 3	md_general	03;012;003
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 4	md_general	03;012;004
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 5	md_general	03;012;005
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 6	md_general	03;012;006
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 7	md_general	03;012;007
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 8	md_general	03;012;008
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 9	md_general	03;012;009
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 10	md_general	03;012;010
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 11	md_general	03;012;011
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 12	md_general	03;012;012
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 13	md_general	03;012;013
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 1	md_general	03;013;001
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 2	md_general	03;013;002
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 3	md_general	03;013;003
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 4	md_general	03;013;004
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 5	md_general	03;013;005
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 6	md_general	03;013;006
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 7	md_general	03;013;007
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 8	md_general	03;013;008
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 9	md_general	03;013;009
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 10	md_general	03;013;010
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 11	md_general	03;013;011
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 12	md_general	03;013;012
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 13	md_general	03;013;013
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 1	md_general	03;014;001
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 2	md_general	03;014;002
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 3	md_general	03;014;003
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 4	md_general	03;014;004
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 5	md_general	03;014;005
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 1	md_general	03;015;001
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 2	md_general	03;015;002
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 3	md_general	03;015;003
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 4	md_general	03;015;004
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 5	md_general	03;015;005
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 6	md_general	03;015;006
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 7	md_general	03;015;007
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 8	md_general	03;015;008
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 9	md_general	03;015;009
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 10	md_general	03;015;010
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 11	md_general	03;015;011
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 12	md_general	03;015;012
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 13	md_general	03;015;013
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 14	md_general	03;015;014
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 15	md_general	03;015;015
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 16	md_general	03;015;016
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 17	md_general	03;015;017
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 18	md_general	03;015;018
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 19	md_general	03;015;019
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 20	md_general	03;015;020
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 21	md_general	03;015;021
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 22	md_general	03;015;022
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 23	md_general	03;015;023
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 24	md_general	03;015;024
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 25	md_general	03;015;025
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 1	md_general	03;016;001
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 2	md_general	03;016;002
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 3	md_general	03;016;003
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 4	md_general	03;016;004
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 5	md_general	03;016;005
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 6	md_general	03;016;006
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 7	md_general	03;016;007
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 8	md_general	03;016;008
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 9	md_general	03;016;009
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 10	md_general	03;016;010
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 11	md_general	03;016;011
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 12	md_general	03;016;012
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 13	md_general	03;016;013
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 14	md_general	03;016;014
ReportingUnit	Maryland;Baltimore City;Election District 17:Precinct 1	md_general	03;017;001
ReportingUnit	Maryland;Baltimore City;Election District 17:Precinct 2	md_general	03;017;002
ReportingUnit	Maryland;Baltimore City;Election District 18:Precinct 1	md_general	03;018;001
ReportingUnit	Maryland;Baltimore City;Election District 18:Precinct 2	md_general	03;018;002
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 1	md_general	03;019;001
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 2	md_general	03;019;002
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 3	md_general	03;019;003
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 1	md_general	03;020;001
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 2	md_general	03;020;002
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 3	md_general	03;020;003
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 4	md_general	03;020;004
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 5	md_general	03;020;005
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 6	md_general	03;020;006
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 7	md_general	03;020;007
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 8	md_general	03;020;008
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 9	md_general	03;020;009
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 10	md_general	03;020;010
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 11	md_general	03;020;011
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 12	md_general	03;020;012
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 1	md_general	03;021;001
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 2	md_general	03;021;002
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 3	md_general	03;021;003
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 4	md_general	03;021;004
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 5	md_general	03;021;005
ReportingUnit	Maryland;Baltimore City;Election District 22:Precinct 1	md_general	03;022;001
ReportingUnit	Maryland;Baltimore City;Election District 22:Precinct 2	md_general	03;022;002
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 1	md_general	03;023;001
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 2	md_general	03;023;002
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 3	md_general	03;023;003
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 1	md_general	03;024;001
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 2	md_general	03;024;002
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 3	md_general	03;024;003
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 4	md_general	03;024;004
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 5	md_general	03;024;005
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 1	md_general	03;025;001
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 2	md_general	03;025;002
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 3	md_general	03;025;003
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 4	md_general	03;025;004
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 5	md_general	03;025;005
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 6	md_general	03;025;006
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 7	md_general	03;025;007
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 8	md_general	03;025;008
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 9	md_general	03;025;009
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 10	md_general	03;025;010
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 11	md_general	03;025;011
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 12	md_general	03;025;012
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 13	md_general	03;025;013
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 14	md_general	03;025;014
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 15	md_general	03;025;015
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 16	md_general	03;025;016
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 17	md_general	03;025;017
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 18	md_general	03;025;018
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 1	md_general	03;026;001
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 2	md_general	03;026;002
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 3	md_general	03;026;003
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 4	md_general	03;026;004
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 5	md_general	03;026;005
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 6	md_general	03;026;006
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 7	md_general	03;026;007
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 8	md_general	03;026;008
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 9	md_general	03;026;009
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 10	md_general	03;026;010
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 11	md_general	03;026;011
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 12	md_general	03;026;012
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 13	md_general	03;026;013
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 14	md_general	03;026;014
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 15	md_general	03;026;015
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 16	md_general	03;026;016
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 17	md_general	03;026;017
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 18	md_general	03;026;018
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 19	md_general	03;026;019
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 20	md_general	03;026;020
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 21	md_general	03;026;021
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 22	md_general	03;026;022
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 23	md_general	03;026;023
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 24	md_general	03;026;024
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 25	md_general	03;026;025
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 26	md_general	03;026;026
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 27	md_general	03;026;027
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 28	md_general	03;026;028
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 29	md_general	03;026;029
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 30	md_general	03;026;030
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 31	md_general	03;026;031
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 32	md_general	03;026;032
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 33	md_general	03;026;033
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 1	md_general	03;027;001
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 2	md_general	03;027;002
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 3	md_general	03;027;003
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 4	md_general	03;027;004
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 5	md_general	03;027;005
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 6	md_general	03;027;006
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 7	md_general	03;027;007
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 8	md_general	03;027;008
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 9	md_general	03;027;009
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 10	md_general	03;027;010
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 11	md_general	03;027;011
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 12	md_general	03;027;012
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 13	md_general	03;027;013
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 14	md_general	03;027;014
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 15	md_general	03;027;015
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 16	md_general	03;027;016
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 17	md_general	03;027;017
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 18	md_general	03;027;018
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 19	md_general	03;027;019
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 20	md_general	03;027;020
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 21	md_general	03;027;021
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 22	md_general	03;027;022
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 23	md_general	03;027;023
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 24	md_general	03;027;024
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 25	md_general	03;027;025
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 26	md_general	03;027;026
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 27	md_general	03;027;027
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 28	md_general	03;027;028
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 29	md_general	03;027;029
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 30	md_general	03;027;030
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 31	md_general	03;027;031
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 32	md_general	03;027;032
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 33	md_general	03;027;033
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 34	md_general	03;027;034
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 35	md_general	03;027;035
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 36	md_general	03;027;036
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 37	md_general	03;027;037
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 38	md_general	03;027;038
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 39	md_general	03;027;039
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 40	md_general	03;027;040
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 41	md_general	03;027;041
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 42	md_general	03;027;042
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 43	md_general	03;027;043
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 44	md_general	03;027;044
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 45	md_general	03;027;045
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 46	md_general	03;027;046
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 47	md_general	03;027;047
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 48	md_general	03;027;048
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 49	md_general	03;027;049
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 50	md_general	03;027;050
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 51	md_general	03;027;051
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 52	md_general	03;027;052
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 53	md_general	03;027;053
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 54	md_general	03;027;054
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 55	md_general	03;027;055
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 56	md_general	03;027;056
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 57	md_general	03;027;057
