Name	NumberElected	Office	PrimaryParty
OK House District 75	1	OK House District 75	
OK House District 76	1	OK House District 76	
OK House District 77	1	OK House District 77	
OK House District 78	1	OK House District 78	
OK House District 79	1	OK House District 79	
OK House District 80	1	OK House District 80	
OK House District 81	1	OK House District 81	
OK House District 82	1	OK House District 82	
OK House District 83	1	OK House District 83	
OK House District 84	1	OK House District 84	
OK House District 85	1	OK House District 85	
OK House District 86	1	OK House District 86	
OK House District 87	1	OK House District 87	
OK House District 88	1	OK House District 88	
OK House District 89	1	OK House District 89	
OK House District 90	1	OK House District 90	
OK House District 91	1	OK House District 91	
OK House District 92	1	OK House District 92	
OK House District 93	1	OK House District 93	
OK House District 94	1	OK House District 94	
OK House District 95	1	OK House District 95	
OK House District 96	1	OK House District 96	
OK House District 97	1	OK House District 97	
OK House District 98	1	OK House District 98	
OK House District 99	1	OK House District 99	
OK House District 100	1	OK House District 100	
OK House District 101	1	OK House District 101	
OK Senate District 1	1	OK Senate District 1	
OK Senate District 2	1	OK Senate District 2	
OK Senate District 3	1	OK Senate District 3	
OK Senate District 4	1	OK Senate District 4	
OK Senate District 5	1	OK Senate District 5	
OK Senate District 6	1	OK Senate District 6	
OK Senate District 7	1	OK Senate District 7	
OK Senate District 8	1	OK Senate District 8	
OK Senate District 9	1	OK Senate District 9	
OK Senate District 10	1	OK Senate District 10	
OK Senate District 11	1	OK Senate District 11	
OK Senate District 12	1	OK Senate District 12	
OK Senate District 13	1	OK Senate District 13	
OK Senate District 14	1	OK Senate District 14	
OK Senate District 15	1	OK Senate District 15	
OK Senate District 16	1	OK Senate District 16	
OK Senate District 17	1	OK Senate District 17	
OK Senate District 18	1	OK Senate District 18	
OK Senate District 19	1	OK Senate District 19	
OK Senate District 20	1	OK Senate District 20	
OK Senate District 21	1	OK Senate District 21	
OK Senate District 22	1	OK Senate District 22	
OK Senate District 23	1	OK Senate District 23	
OK Senate District 24	1	OK Senate District 24	
OK Senate District 25	1	OK Senate District 25	
OK Senate District 26	1	OK Senate District 26	
OK Senate District 27	1	OK Senate District 27	
OK Senate District 28	1	OK Senate District 28	
OK Senate District 29	1	OK Senate District 29	
OK Senate District 30	1	OK Senate District 30	
OK Senate District 31	1	OK Senate District 31	
OK Senate District 32	1	OK Senate District 32	
OK Senate District 33	1	OK Senate District 33	
OK Senate District 34	1	OK Senate District 34	
OK Senate District 35	1	OK Senate District 35	
OK Senate District 36	1	OK Senate District 36	
OK Senate District 37	1	OK Senate District 37	
OK Senate District 38	1	OK Senate District 38	
OK Senate District 39	1	OK Senate District 39	
OK Senate District 40	1	OK Senate District 40	
OK Senate District 41	1	OK Senate District 41	
OK Senate District 42	1	OK Senate District 42	
OK Senate District 43	1	OK Senate District 43	
OK Senate District 44	1	OK Senate District 44	
OK Senate District 45	1	OK Senate District 45	
OK Senate District 46	1	OK Senate District 46	
OK Senate District 47	1	OK Senate District 47	
OK Senate District 48	1	OK Senate District 48	
OK Senate District 49	1	OK Senate District 49	
OK Senate District 50	1	OK Senate District 50	
OK Senate District 51	1	OK Senate District 51	
OK Senate District 52	1	OK Senate District 52	
OK Senate District 53	1	OK Senate District 53	
OK Senate District 54	1	OK Senate District 54	
OK Senate District 55	1	OK Senate District 55	
OK Senate District 56	1	OK Senate District 56	
OK Senate District 57	1	OK Senate District 57	
OK Senate District 58	1	OK Senate District 58	
OK Senate District 59	1	OK Senate District 59	
OK Senate District 60	1	OK Senate District 60	
OK Senate District 61	1	OK Senate District 61	
OK Senate District 62	1	OK Senate District 62	
OK Senate District 63	1	OK Senate District 63	
OK Senate District 64	1	OK Senate District 64	
OK Senate District 65	1	OK Senate District 65	
OK Senate District 66	1	OK Senate District 66	
OK Senate District 67	1	OK Senate District 67	
OK Senate District 68	1	OK Senate District 68	
OK Senate District 69	1	OK Senate District 69	
OK Senate District 70	1	OK Senate District 70	
OK Senate District 71	1	OK Senate District 71	
OK Senate District 72	1	OK Senate District 72	
OK Senate District 73	1	OK Senate District 73	
OK Senate District 74	1	OK Senate District 74	
OK Senate District 75	1	OK Senate District 75	
OK Senate District 76	1	OK Senate District 76	
OK Senate District 77	1	OK Senate District 77	
OK Senate District 78	1	OK Senate District 78	
OK Senate District 79	1	OK Senate District 79	
OK Senate District 80	1	OK Senate District 80	
OK Senate District 81	1	OK Senate District 81	
OK Senate District 82	1	OK Senate District 82	
OK Senate District 83	1	OK Senate District 83	
OK Senate District 84	1	OK Senate District 84	
OK Senate District 85	1	OK Senate District 85	
OK Senate District 86	1	OK Senate District 86	
OK Senate District 87	1	OK Senate District 87	
OK Senate District 88	1	OK Senate District 88	
OK Senate District 89	1	OK Senate District 89	
OK Senate District 90	1	OK Senate District 90	
OK Senate District 91	1	OK Senate District 91	
OK Senate District 92	1	OK Senate District 92	
OK Senate District 93	1	OK Senate District 93	
OK Senate District 94	1	OK Senate District 94	
OK Senate District 95	1	OK Senate District 95	
OK Senate District 96	1	OK Senate District 96	
OK Senate District 97	1	OK Senate District 97	
OK Senate District 98	1	OK Senate District 98	
OK Senate District 99	1	OK Senate District 99	
OK Senate District 100	1	OK Senate District 100	
OK Senate District 101	1	OK Senate District 101	
US House OK District 1	1	US House OK District 1	
US House OK District 2	1	US House OK District 2	
US House OK District 3	1	US House OK District 3	
US House OK District 4	1	US House OK District 4	
US House OK District 5	1	US House OK District 5	
US President (OK)	1	US President (OK)	
OK Governor	1	OK Governor	
US Senate OK	1	US Senate OK	
OK Attorney General	1	OK Attorney General	
OK Lieutenant Governor	1	OK Lieutenant Governor	
OK Treasurer	1	OK Treasurer	
OK Commissioner of Labor	1	OK Commissioner of Labor	
OK Corporation Commissioner	1	OK Corporation Commissioner	
OK Insurance Commissioner	1	OK Insurance Commissioner	
OK State Auditor and Inspector	1	OK State Auditor and Inspector	
OK Superintendent of Public Instruction	1	OK Superintendent of Public Instruction	
