Name	ElectionDistrict
CT Senate District 25	Connecticut;CT Senate District 25
CT Senate District 26	Connecticut;CT Senate District 26
CT Senate District 27	Connecticut;CT Senate District 27
CT Senate District 28	Connecticut;CT Senate District 28
CT Senate District 29	Connecticut;CT Senate District 29
CT Senate District 30	Connecticut;CT Senate District 30
CT Senate District 31	Connecticut;CT Senate District 31
CT Senate District 32	Connecticut;CT Senate District 32
CT Senate District 33	Connecticut;CT Senate District 33
CT Senate District 34	Connecticut;CT Senate District 34
CT Senate District 35	Connecticut;CT Senate District 35
CT Senate District 36	Connecticut;CT Senate District 36
CT Senate District 37	Connecticut;CT Senate District 37
CT Senate District 38	Connecticut;CT Senate District 38
CT Senate District 39	Connecticut;CT Senate District 39
CT Senate District 40	Connecticut;CT Senate District 40
CT Senate District 41	Connecticut;CT Senate District 41
CT Senate District 42	Connecticut;CT Senate District 42
CT Senate District 43	Connecticut;CT Senate District 43
CT Senate District 44	Connecticut;CT Senate District 44
CT Senate District 45	Connecticut;CT Senate District 45
CT Senate District 46	Connecticut;CT Senate District 46
CT Senate District 47	Connecticut;CT Senate District 47
CT Senate District 48	Connecticut;CT Senate District 48
CT Senate District 49	Connecticut;CT Senate District 49
CT Senate District 50	Connecticut;CT Senate District 50
CT Senate District 51	Connecticut;CT Senate District 51
CT Senate District 52	Connecticut;CT Senate District 52
CT Senate District 53	Connecticut;CT Senate District 53
CT Senate District 54	Connecticut;CT Senate District 54
CT Senate District 55	Connecticut;CT Senate District 55
CT Senate District 56	Connecticut;CT Senate District 56
CT Senate District 57	Connecticut;CT Senate District 57
CT Senate District 58	Connecticut;CT Senate District 58
CT Senate District 59	Connecticut;CT Senate District 59
CT Senate District 60	Connecticut;CT Senate District 60
CT Senate District 61	Connecticut;CT Senate District 61
CT Senate District 62	Connecticut;CT Senate District 62
CT Senate District 63	Connecticut;CT Senate District 63
CT Senate District 64	Connecticut;CT Senate District 64
CT Senate District 65	Connecticut;CT Senate District 65
CT Senate District 66	Connecticut;CT Senate District 66
CT Senate District 67	Connecticut;CT Senate District 67
CT Senate District 68	Connecticut;CT Senate District 68
CT Senate District 69	Connecticut;CT Senate District 69
CT Senate District 70	Connecticut;CT Senate District 70
CT Senate District 71	Connecticut;CT Senate District 71
CT Senate District 72	Connecticut;CT Senate District 72
CT Senate District 73	Connecticut;CT Senate District 73
CT Senate District 74	Connecticut;CT Senate District 74
CT Senate District 75	Connecticut;CT Senate District 75
CT Senate District 76	Connecticut;CT Senate District 76
CT Senate District 77	Connecticut;CT Senate District 77
CT Senate District 78	Connecticut;CT Senate District 78
CT Senate District 79	Connecticut;CT Senate District 79
CT Senate District 80	Connecticut;CT Senate District 80
CT Senate District 81	Connecticut;CT Senate District 81
CT Senate District 82	Connecticut;CT Senate District 82
CT Senate District 83	Connecticut;CT Senate District 83
CT Senate District 84	Connecticut;CT Senate District 84
CT Senate District 85	Connecticut;CT Senate District 85
CT Senate District 86	Connecticut;CT Senate District 86
CT Senate District 87	Connecticut;CT Senate District 87
CT Senate District 88	Connecticut;CT Senate District 88
CT Senate District 89	Connecticut;CT Senate District 89
CT Senate District 90	Connecticut;CT Senate District 90
CT Senate District 91	Connecticut;CT Senate District 91
CT Senate District 92	Connecticut;CT Senate District 92
CT Senate District 93	Connecticut;CT Senate District 93
CT Senate District 94	Connecticut;CT Senate District 94
CT Senate District 95	Connecticut;CT Senate District 95
CT Senate District 96	Connecticut;CT Senate District 96
CT Senate District 97	Connecticut;CT Senate District 97
CT Senate District 98	Connecticut;CT Senate District 98
CT Senate District 99	Connecticut;CT Senate District 99
CT Senate District 100	Connecticut;CT Senate District 100
CT Senate District 101	Connecticut;CT Senate District 101
CT Senate District 102	Connecticut;CT Senate District 102
CT Senate District 103	Connecticut;CT Senate District 103
CT Senate District 104	Connecticut;CT Senate District 104
CT Senate District 105	Connecticut;CT Senate District 105
CT Senate District 106	Connecticut;CT Senate District 106
CT Senate District 107	Connecticut;CT Senate District 107
CT Senate District 108	Connecticut;CT Senate District 108
CT Senate District 109	Connecticut;CT Senate District 109
CT Senate District 110	Connecticut;CT Senate District 110
CT Senate District 111	Connecticut;CT Senate District 111
CT Senate District 112	Connecticut;CT Senate District 112
CT Senate District 113	Connecticut;CT Senate District 113
CT Senate District 114	Connecticut;CT Senate District 114
CT Senate District 115	Connecticut;CT Senate District 115
CT Senate District 116	Connecticut;CT Senate District 116
CT Senate District 117	Connecticut;CT Senate District 117
CT Senate District 118	Connecticut;CT Senate District 118
CT Senate District 119	Connecticut;CT Senate District 119
CT Senate District 120	Connecticut;CT Senate District 120
CT Senate District 121	Connecticut;CT Senate District 121
CT Senate District 122	Connecticut;CT Senate District 122
CT Senate District 123	Connecticut;CT Senate District 123
CT Senate District 124	Connecticut;CT Senate District 124
CT Senate District 125	Connecticut;CT Senate District 125
CT Senate District 126	Connecticut;CT Senate District 126
CT Senate District 127	Connecticut;CT Senate District 127
CT Senate District 128	Connecticut;CT Senate District 128
CT Senate District 129	Connecticut;CT Senate District 129
CT Senate District 130	Connecticut;CT Senate District 130
CT Senate District 131	Connecticut;CT Senate District 131
CT Senate District 132	Connecticut;CT Senate District 132
CT Senate District 133	Connecticut;CT Senate District 133
CT Senate District 134	Connecticut;CT Senate District 134
CT Senate District 135	Connecticut;CT Senate District 135
CT Senate District 136	Connecticut;CT Senate District 136
CT Senate District 137	Connecticut;CT Senate District 137
CT Senate District 138	Connecticut;CT Senate District 138
CT Senate District 139	Connecticut;CT Senate District 139
CT Senate District 140	Connecticut;CT Senate District 140
CT Senate District 141	Connecticut;CT Senate District 141
CT Senate District 142	Connecticut;CT Senate District 142
CT Senate District 143	Connecticut;CT Senate District 143
CT Senate District 144	Connecticut;CT Senate District 144
CT Senate District 145	Connecticut;CT Senate District 145
CT Senate District 146	Connecticut;CT Senate District 146
CT Senate District 147	Connecticut;CT Senate District 147
CT Senate District 148	Connecticut;CT Senate District 148
CT Senate District 149	Connecticut;CT Senate District 149
CT Senate District 150	Connecticut;CT Senate District 150
CT Senate District 151	Connecticut;CT Senate District 151
US House CT District 1	Connecticut;US House CT District 1
US House CT District 2	Connecticut;US House CT District 2
US House CT District 3	Connecticut;US House CT District 3
US House CT District 4	Connecticut;US House CT District 4
US House CT District 5	Connecticut;US House CT District 5
US President (CT)	Connecticut
CT Governor	Connecticut
US Senate CT	Connecticut
CT Attorney General	Connecticut
CT Lieutenant Governor	Connecticut
CT Treasurer	Connecticut
CT Secretary of State	Connecticut
