Name	NumberElected	Office	PrimaryParty
CT House District 126	1	CT House District 126	
CT House District 127	1	CT House District 127	
CT House District 128	1	CT House District 128	
CT House District 129	1	CT House District 129	
CT House District 130	1	CT House District 130	
CT House District 131	1	CT House District 131	
CT House District 132	1	CT House District 132	
CT House District 133	1	CT House District 133	
CT House District 134	1	CT House District 134	
CT House District 135	1	CT House District 135	
CT House District 136	1	CT House District 136	
CT House District 137	1	CT House District 137	
CT House District 138	1	CT House District 138	
CT House District 139	1	CT House District 139	
CT House District 140	1	CT House District 140	
CT House District 141	1	CT House District 141	
CT House District 142	1	CT House District 142	
CT House District 143	1	CT House District 143	
CT House District 144	1	CT House District 144	
CT House District 145	1	CT House District 145	
CT House District 146	1	CT House District 146	
CT House District 147	1	CT House District 147	
CT House District 148	1	CT House District 148	
CT House District 149	1	CT House District 149	
CT House District 150	1	CT House District 150	
CT House District 151	1	CT House District 151	
US House CT District 1	1	US House CT District 1	
US House CT District 2	1	US House CT District 2	
US House CT District 3	1	US House CT District 3	
US House CT District 4	1	US House CT District 4	
US House CT District 5	1	US House CT District 5	
US President (CT)	1	US President (CT)	
CT Governor	1	CT Governor	
US Senate CT	1	US Senate CT	
CT Attorney General	1	CT Attorney General	
CT Lieutenant Governor	1	CT Lieutenant Governor	
CT Treasurer	1	CT Treasurer	
CT Secretary of State	1	CT Secretary of State	
