contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
Candidate	North Carolina;General Assembly Senate District 24	state-senate	J. D. Wooten	North Carolina;Guilford County	provisional	11
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Alamance County	absentee-mail	620
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Alamance County	early	15561
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Alamance County	election-day	14588
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Alamance County	provisional	134
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Guilford County	absentee-mail	238
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Guilford County	early	4327
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Guilford County	election-day	6841
Candidate	North Carolina;General Assembly Senate District 24	state-senate	Rick Gunn	North Carolina;Guilford County	provisional	15
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Anson County	absentee-mail	116
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Anson County	early	2291
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Anson County	election-day	1934
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Anson County	provisional	22
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Moore County	absentee-mail	716
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Moore County	early	8205
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Moore County	election-day	6312
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Moore County	provisional	67
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Richmond County	absentee-mail	170
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Richmond County	early	3021
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Richmond County	election-day	3069
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Richmond County	provisional	96
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Scotland County	absentee-mail	134
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Scotland County	early	3067
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Scotland County	election-day	2004
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Helen Probst Mills	North Carolina;Scotland County	provisional	44
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Anson County	absentee-mail	46
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Anson County	early	1381
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Anson County	election-day	2171
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Anson County	provisional	8
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Moore County	absentee-mail	686
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Moore County	early	10745
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Moore County	election-day	13335
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Moore County	provisional	85
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Richmond County	absentee-mail	116
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Richmond County	early	3601
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Richmond County	election-day	4107
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Richmond County	provisional	60
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Scotland County	absentee-mail	110
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Scotland County	early	3031
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Scotland County	election-day	2093
Candidate	North Carolina;General Assembly Senate District 25	state-senate	Tom McInnis	North Carolina;Scotland County	provisional	26
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Guilford County	absentee-mail	136
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Guilford County	early	1622
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Guilford County	election-day	1912
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Guilford County	provisional	4
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Randolph County	absentee-mail	424
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Randolph County	early	19711
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Randolph County	election-day	15220
Candidate	North Carolina;General Assembly Senate District 26	state-senate	Jerry W. Tillman	North Carolina;Randolph County	provisional	0
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Guilford County	absentee-mail	261
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Guilford County	early	5284
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Guilford County	election-day	4510
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Guilford County	provisional	15
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Randolph County	absentee-mail	193
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Randolph County	early	6340
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Randolph County	election-day	4565
Candidate	North Carolina;General Assembly Senate District 26	state-senate	William (Bill) McCaskill	North Carolina;Randolph County	provisional	0
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Michael Garrett	North Carolina;Guilford County	absentee-mail	1389
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Michael Garrett	North Carolina;Guilford County	early	25413
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Michael Garrett	North Carolina;Guilford County	election-day	18314
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Michael Garrett	North Carolina;Guilford County	provisional	89
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Trudy Wade	North Carolina;Guilford County	absentee-mail	1084
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Trudy Wade	North Carolina;Guilford County	early	21395
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Trudy Wade	North Carolina;Guilford County	election-day	21758
Candidate	North Carolina;General Assembly Senate District 27	state-senate	Trudy Wade	North Carolina;Guilford County	provisional	31
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Clark Porter	North Carolina;Guilford County	absentee-mail	547
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Clark Porter	North Carolina;Guilford County	early	8253
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Clark Porter	North Carolina;Guilford County	election-day	9690
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Clark Porter	North Carolina;Guilford County	provisional	19
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Gladys Robinson	North Carolina;Guilford County	absentee-mail	1604
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Gladys Robinson	North Carolina;Guilford County	early	27563
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Gladys Robinson	North Carolina;Guilford County	election-day	26962
Candidate	North Carolina;General Assembly Senate District 28	state-senate	Gladys Robinson	North Carolina;Guilford County	provisional	133
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Davidson County	absentee-mail	628
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Davidson County	early	7421
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Davidson County	election-day	6967
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Davidson County	provisional	20
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Montgomery County	absentee-mail	91
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Montgomery County	early	1490
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Montgomery County	election-day	1952
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Cheraton Love	North Carolina;Montgomery County	provisional	25
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Davidson County	absentee-mail	791
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Davidson County	early	20989
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Davidson County	election-day	19671
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Davidson County	provisional	54
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Montgomery County	absentee-mail	101
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Montgomery County	early	2077
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Montgomery County	election-day	3256
Candidate	North Carolina;General Assembly Senate District 29	state-senate	Eddie Gallimore	North Carolina;Montgomery County	provisional	35
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Beaufort County	absentee-mail	120
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Beaufort County	early	5586
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Beaufort County	election-day	5543
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Beaufort County	provisional	0
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Bertie County	absentee-mail	37
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Bertie County	early	884
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Bertie County	election-day	1604
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Bertie County	provisional	10
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Martin County	absentee-mail	57
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Martin County	early	1679
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Martin County	election-day	2905
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Martin County	provisional	5
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Northampton County	absentee-mail	30
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Northampton County	early	722
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Northampton County	election-day	1944
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Northampton County	provisional	9
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Vance County	absentee-mail	76
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Vance County	early	3130
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Vance County	election-day	2242
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Vance County	provisional	7
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Warren County	absentee-mail	33
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Warren County	early	827
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Warren County	election-day	1629
Candidate	North Carolina;General Assembly Senate District 3	state-senate	C. (Chuck) Earley, Jr.	North Carolina;Warren County	provisional	3
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Beaufort County	absentee-mail	148
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Beaufort County	early	4358
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Beaufort County	election-day	2760
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Beaufort County	provisional	0
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Bertie County	absentee-mail	55
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Bertie County	early	1911
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Bertie County	election-day	2298
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Bertie County	provisional	30
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Martin County	absentee-mail	56
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Martin County	early	2087
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Martin County	election-day	2226
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Martin County	provisional	9
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Northampton County	absentee-mail	82
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Northampton County	early	1920
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Northampton County	election-day	2538
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Northampton County	provisional	15
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Vance County	absentee-mail	105
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Vance County	early	5122
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Vance County	election-day	3321
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Vance County	provisional	10
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Warren County	absentee-mail	86
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Warren County	early	2514
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Warren County	election-day	2281
Candidate	North Carolina;General Assembly Senate District 3	state-senate	Erica D. Smith	North Carolina;Warren County	provisional	10
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Caswell County	absentee-mail	55
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Caswell County	early	2046
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Caswell County	election-day	1753
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Caswell County	provisional	11
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Rockingham County	absentee-mail	170
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Rockingham County	early	7694
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Rockingham County	election-day	4496
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Rockingham County	provisional	45
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Stokes County	absentee-mail	71
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Stokes County	early	2059
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Stokes County	election-day	1999
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Stokes County	provisional	14
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Surry County	absentee-mail	100
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Surry County	early	1712
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Surry County	election-day	1326
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Jen Mangrum	North Carolina;Surry County	provisional	7
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Caswell County	absentee-mail	86
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Caswell County	early	1623
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Caswell County	election-day	2539
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Caswell County	provisional	5
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Rockingham County	absentee-mail	217
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Rockingham County	early	10220
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Rockingham County	election-day	8343
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Rockingham County	provisional	68
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Stokes County	absentee-mail	177
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Stokes County	early	5327
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Stokes County	election-day	6812
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Stokes County	provisional	49
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Surry County	absentee-mail	185
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Surry County	early	3844
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Surry County	election-day	3614
Candidate	North Carolina;General Assembly Senate District 30	state-senate	Philip E. (Phil) Berger	North Carolina;Surry County	provisional	23
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Caswell County	absentee-mail	4
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Caswell County	early	73
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Caswell County	election-day	108
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Caswell County	provisional	0
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Rockingham County	absentee-mail	20
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Rockingham County	early	538
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Rockingham County	election-day	476
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Rockingham County	provisional	3
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Stokes County	absentee-mail	5
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Stokes County	early	207
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Stokes County	election-day	373
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Stokes County	provisional	1
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Surry County	absentee-mail	4
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Surry County	early	138
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Surry County	election-day	227
Candidate	North Carolina;General Assembly Senate District 30	state-senate	R. Michael Jordan	North Carolina;Surry County	provisional	5
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Davie County	absentee-mail	206
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Davie County	early	2564
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Davie County	election-day	1834
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Davie County	provisional	16
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Forsyth County	absentee-mail	1194
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Forsyth County	early	18464
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Forsyth County	election-day	10328
Candidate	North Carolina;General Assembly Senate District 31	state-senate	John Motsinger, Jr.	North Carolina;Forsyth County	provisional	87
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Davie County	absentee-mail	199
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Davie County	early	6239
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Davie County	election-day	6121
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Davie County	provisional	69
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Forsyth County	absentee-mail	1230
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Forsyth County	early	20217
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Forsyth County	election-day	20097
Candidate	North Carolina;General Assembly Senate District 31	state-senate	Joyce Krawiec	North Carolina;Forsyth County	provisional	94
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Eric Henderson	North Carolina;Forsyth County	absentee-mail	645
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Eric Henderson	North Carolina;Forsyth County	early	8256
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Eric Henderson	North Carolina;Forsyth County	election-day	8609
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Eric Henderson	North Carolina;Forsyth County	provisional	62
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Paul Lowe, Jr.	North Carolina;Forsyth County	absentee-mail	1420
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Paul Lowe, Jr.	North Carolina;Forsyth County	early	28636
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Paul Lowe, Jr.	North Carolina;Forsyth County	election-day	16911
Candidate	North Carolina;General Assembly Senate District 32	state-senate	Paul Lowe, Jr.	North Carolina;Forsyth County	provisional	249
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Rowan County	absentee-mail	603
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Rowan County	early	7931
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Rowan County	election-day	7516
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Rowan County	provisional	54
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Stanly County	absentee-mail	181
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Stanly County	early	2610
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Stanly County	election-day	3227
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Arin Wilhelm	North Carolina;Stanly County	provisional	32
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Rowan County	absentee-mail	628
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Rowan County	early	14507
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Rowan County	election-day	16156
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Rowan County	provisional	84
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Stanly County	absentee-mail	247
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Stanly County	early	6442
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Stanly County	election-day	9335
Candidate	North Carolina;General Assembly Senate District 33	state-senate	Carl Ford	North Carolina;Stanly County	provisional	74
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Iredell County	absentee-mail	1079
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Iredell County	early	11629
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Iredell County	election-day	8457
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Iredell County	provisional	46
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Yadkin County	absentee-mail	77
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Yadkin County	early	897
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Yadkin County	election-day	1524
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Beniah McMiller	North Carolina;Yadkin County	provisional	7
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Iredell County	absentee-mail	1322
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Iredell County	early	21225
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Iredell County	election-day	21388
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Iredell County	provisional	74
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Yadkin County	absentee-mail	143
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Yadkin County	early	3093
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Yadkin County	election-day	7365
Candidate	North Carolina;General Assembly Senate District 34	state-senate	Vickie Sawyer	North Carolina;Yadkin County	provisional	25
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Caroline L. Walker	North Carolina;Union County	absentee-mail	1358
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Caroline L. Walker	North Carolina;Union County	early	18281
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Caroline L. Walker	North Carolina;Union County	election-day	11369
