Name	ReportingUnitType
Vermont;Weathersfield;WDR-2	precinct
Vermont;Waterville;LAM-3	precinct
Vermont;Waterford;CAL-1	precinct
Vermont;Waterbury;WAS-CHI	precinct
Vermont;Washington;ORA-1	precinct
Vermont;Warren;WAS-7	precinct
Vermont;Wardsboro;WDH-BEN	precinct
Vermont;Waltham;ADD-3	precinct
Vermont;Wallingford;RUT-2	precinct
Vermont;Walden;CAL-2	precinct
Vermont;Waitsfield;WAS-7	precinct
Vermont;Victory;ESX-CAL	precinct
Vermont;Vershire;ORA-1	precinct
Vermont;Vernon;WDH-1	precinct
Vermont;Vergennes;ADD-3	precinct
Vermont;Underhill;CHI-3	precinct
Vermont;Tunbridge;WDR-ORA-1	precinct
Vermont;Troy;ORL-LAM	precinct
Vermont;Troy;ORL-2	precinct
Vermont;Townshend;WDH-5	precinct
Vermont;Topsham;ORA-CAL	precinct
Vermont;Tinmouth;RUT-BEN	precinct
Vermont;Tinmouth;RUT-2	precinct
Vermont;Thetford;WDR-ORA-2	precinct
Vermont;Swanton;FRA-4	precinct
Vermont;Sutton;CAL-4	precinct
Vermont;Sunderland;BEN-4	precinct
Vermont;Sunderland;BEN-3	precinct
Vermont;Sudbury;RUT-6	precinct
Vermont;Stratton;WDH-BEN-WDR	precinct
Vermont;Strafford;WDR-ORA-2	precinct
Vermont;Stowe;LAM-1	precinct
Vermont;Stockbridge;WDR-RUT	precinct
Vermont;Starksboro;ADD-4	precinct
Vermont;Stannard;CAL-2	precinct
Vermont;Stamford;WDH-BEN	precinct
Vermont;Springfield;WDR-3-2	precinct
Vermont;Springfield;WDR-3-1	precinct
Vermont;South Hero;GI-CHI	precinct
Vermont;South Burlington;CHI-7-4	precinct
Vermont;South Burlington;CHI-7-3	precinct
Vermont;South Burlington;CHI-7-2	precinct
Vermont;South Burlington;CHI-7-1	precinct
Vermont;Shrewsbury;RUT-WDR-2	precinct
Vermont;Shoreham;ADD-RUT	precinct
Vermont;Sheldon;FRA-4	precinct
Vermont;Shelburne;CHI-5-2	precinct
Vermont;Shelburne;CHI-5-1	precinct
Vermont;Sheffield;ORL-CAL	precinct
Vermont;Sharon;WDR-ORA-2	precinct
Vermont;Shaftsbury;BEN-3	precinct
Vermont;Searsburg;WDH-BEN	precinct
Vermont;Sandgate;BEN-4	precinct
Vermont;Salisbury;ADD-2	precinct
Vermont;Saint Johnsbury;CAL-3	precinct
Vermont;Saint George;CHI-5-2	precinct
Vermont;Saint Albans Town;FRA-3-2	precinct
Vermont;Saint Albans Town;FRA-3-1	precinct
Vermont;Saint Albans City;FRA-3-1	precinct
Vermont;Ryegate;CAL-1	precinct
Vermont;Rutland Town;RUT-4	precinct
Vermont;Rutland City;RUT-5-4	precinct
Vermont;Rutland City;RUT-5-3	precinct
Vermont;Rutland City;RUT-5-2	precinct
Vermont;Rutland City;RUT-5-1	precinct
Vermont;Rupert;RUT-BEN	precinct
Vermont;Royalton;WDR-ORA-1	precinct
Vermont;Roxbury;ORA-WAS-ADD	precinct
Vermont;Rockingham;WDH-3	precinct
Vermont;Rochester;WDR-RUT	precinct
Vermont;Ripton;ADD-2	precinct
Vermont;Richmond;CHI-1	precinct
Vermont;Richford;FRA-5	precinct
Vermont;Readsboro;WDH-BEN	precinct
Vermont;Reading;WDR-5	precinct
Vermont;Randolph;ORA-WAS-ADD	precinct
Vermont;Putney;WDH-4	precinct
Vermont;Proctor;RUT-2	precinct
Vermont;Pownal;BEN-1	precinct
Vermont;Poultney;RUT-1	precinct
Vermont;Pomfret;WDR-4-1	precinct
Vermont;Plymouth;WDR-5	precinct
Vermont;Plainfield;WAS-6	precinct
Vermont;Pittsford;RUT-6	precinct
Vermont;Pittsfield;WDR-RUT	precinct
Vermont;Peru;BEN-RUT	precinct
Vermont;Peacham;CAL-WAS	precinct
Vermont;Pawlet;RUT-BEN	precinct
Vermont;Panton;ADD-3	precinct
Vermont;Orwell;ADD-RUT	precinct
Vermont;Orange;ORA-1	precinct
Vermont;Norwich;WDR-ORA-2	precinct
Vermont;Norton;ESX-CAL-ORL	precinct
Vermont;Northfield;WAS-1	precinct
Vermont;North Hero;GI-CHI	precinct
Vermont;Newport Town;ORL-2	precinct
Vermont;Newport City;ORL-2	precinct
Vermont;Newfane;WDH-5	precinct
Vermont;Newbury;ORA-CAL	precinct
Vermont;Newark;ESX-CAL-ORL	precinct
Vermont;New Haven;ADD-5	precinct
Vermont;Mount Tabor;BEN-RUT	precinct
Vermont;Mount Holly;RUT-WDR-2	precinct
Vermont;Morristown;LAM-WAS	precinct
Vermont;Morgan;ORL-1	precinct
Vermont;Moretown;WAS-7	precinct
Vermont;Montpelier;WAS-4	precinct
