Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	North Carolina;Mecklenburg County;Precinct 231	nc_general	MECKLENBURG;231
ReportingUnit	North Carolina;Mecklenburg County;Precinct 218	nc_general	MECKLENBURG;218
ReportingUnit	North Carolina;Mecklenburg County;Precinct 219	nc_general	MECKLENBURG;219
ReportingUnit	North Carolina;Mecklenburg County;Precinct 049	nc_general	MECKLENBURG;049
ReportingUnit	North Carolina;Mecklenburg County;Precinct 042	nc_general	MECKLENBURG;042
ReportingUnit	North Carolina;Mecklenburg County;Precinct 025	nc_general	MECKLENBURG;025
ReportingUnit	North Carolina;Mecklenburg County;Precinct 022	nc_general	MECKLENBURG;022
ReportingUnit	North Carolina;Mecklenburg County;Precinct 028	nc_general	MECKLENBURG;028
ReportingUnit	North Carolina;Mecklenburg County;Precinct 008	nc_general	MECKLENBURG;008
ReportingUnit	North Carolina;Mecklenburg County;Precinct 010	nc_general	MECKLENBURG;010
ReportingUnit	North Carolina;Mecklenburg County;Precinct 002	nc_general	MECKLENBURG;002
ReportingUnit	North Carolina;Mecklenburg County;Precinct 003	nc_general	MECKLENBURG;003
ReportingUnit	North Carolina;Mecklenburg County;Precinct 087	nc_general	MECKLENBURG;087
ReportingUnit	North Carolina;Mecklenburg County;Precinct 086	nc_general	MECKLENBURG;086
ReportingUnit	North Carolina;Mecklenburg County;Precinct 102	nc_general	MECKLENBURG;102
ReportingUnit	North Carolina;Mecklenburg County;Precinct 104	nc_general	MECKLENBURG;104
ReportingUnit	North Carolina;Mecklenburg County;Precinct 105	nc_general	MECKLENBURG;105
ReportingUnit	North Carolina;Mecklenburg County;Precinct 040	nc_general	MECKLENBURG;040
ReportingUnit	North Carolina;Mecklenburg County;Precinct 081	nc_general	MECKLENBURG;081
ReportingUnit	North Carolina;Mecklenburg County;Precinct 066	nc_general	MECKLENBURG;066
ReportingUnit	North Carolina;Mecklenburg County;Precinct 061	nc_general	MECKLENBURG;061
ReportingUnit	North Carolina;Mecklenburg County;Precinct 064	nc_general	MECKLENBURG;064
ReportingUnit	North Carolina;Mecklenburg County;Precinct 216	nc_general	MECKLENBURG;216
ReportingUnit	North Carolina;Mecklenburg County;Precinct 233	nc_general	MECKLENBURG;233
ReportingUnit	North Carolina;Mecklenburg County;Precinct 142	nc_general	MECKLENBURG;142
ReportingUnit	North Carolina;Mecklenburg County;Precinct 128	nc_general	MECKLENBURG;128
ReportingUnit	North Carolina;Mecklenburg County;Precinct 123	nc_general	MECKLENBURG;123
ReportingUnit	North Carolina;Mecklenburg County;Precinct 147	nc_general	MECKLENBURG;147
ReportingUnit	North Carolina;Mecklenburg County;Precinct 148	nc_general	MECKLENBURG;148
ReportingUnit	North Carolina;Mecklenburg County;Precinct 230	nc_general	MECKLENBURG;230
ReportingUnit	North Carolina;Mecklenburg County;Precinct 242	nc_general	MECKLENBURG;242
ReportingUnit	North Carolina;Mecklenburg County;Precinct 056	nc_general	MECKLENBURG;056
ReportingUnit	North Carolina;Mecklenburg County;Precinct 059	nc_general	MECKLENBURG;059
ReportingUnit	North Carolina;Mecklenburg County;Precinct 036	nc_general	MECKLENBURG;036
ReportingUnit	North Carolina;Mecklenburg County;Precinct 108	nc_general	MECKLENBURG;108
ReportingUnit	North Carolina;Mecklenburg County;Precinct 217	nc_general	MECKLENBURG;217
ReportingUnit	North Carolina;Mecklenburg County;Precinct 098	nc_general	MECKLENBURG;098
ReportingUnit	North Carolina;Mecklenburg County;Precinct 095	nc_general	MECKLENBURG;095
ReportingUnit	North Carolina;Mecklenburg County;Precinct 112	nc_general	MECKLENBURG;112
ReportingUnit	North Carolina;Mecklenburg County;Precinct 114	nc_general	MECKLENBURG;114
ReportingUnit	North Carolina;Mecklenburg County;Precinct 013	nc_general	MECKLENBURG;013
ReportingUnit	North Carolina;Mecklenburg County;Precinct 016	nc_general	MECKLENBURG;016
ReportingUnit	North Carolina;Mecklenburg County;Precinct 072	nc_general	MECKLENBURG;072
ReportingUnit	North Carolina;Mecklenburg County;Precinct 075	nc_general	MECKLENBURG;075
ReportingUnit	North Carolina;Mecklenburg County;Precinct 051	nc_general	MECKLENBURG;051
ReportingUnit	North Carolina;Mecklenburg County;Precinct 227	nc_general	MECKLENBURG;227
ReportingUnit	North Carolina;Mecklenburg County;Precinct 228	nc_general	MECKLENBURG;228
ReportingUnit	North Carolina;Mecklenburg County;Precinct 018	nc_general	MECKLENBURG;018
ReportingUnit	North Carolina;Mecklenburg County;Precinct 035	nc_general	MECKLENBURG;035
ReportingUnit	North Carolina;Mecklenburg County;Precinct 054	nc_general	MECKLENBURG;054
ReportingUnit	North Carolina;Mecklenburg County;Precinct 073	nc_general	MECKLENBURG;073
ReportingUnit	North Carolina;Mecklenburg County;Precinct 092	nc_general	MECKLENBURG;092
ReportingUnit	North Carolina;Mecklenburg County;Precinct 137	nc_general	MECKLENBURG;137
ReportingUnit	North Carolina;Mecklenburg County;Precinct 118	nc_general	MECKLENBURG;118
ReportingUnit	North Carolina;Mecklenburg County;Precinct 131	nc_general	MECKLENBURG;131
ReportingUnit	North Carolina;Mecklenburg County;Precinct 149	nc_general	MECKLENBURG;149
ReportingUnit	North Carolina;Mecklenburg County;Precinct 151	nc_general	MECKLENBURG;151
ReportingUnit	North Carolina;Mecklenburg County;Precinct 143	nc_general	MECKLENBURG;143
ReportingUnit	North Carolina;Mecklenburg County;Precinct 144	nc_general	MECKLENBURG;144
ReportingUnit	North Carolina;Mecklenburg County;Precinct 124	nc_general	MECKLENBURG;124
ReportingUnit	North Carolina;Mecklenburg County;Precinct 126	nc_general	MECKLENBURG;126
ReportingUnit	North Carolina;Mecklenburg County;Precinct 129	nc_general	MECKLENBURG;129
ReportingUnit	North Carolina;Mecklenburg County;Precinct 060	nc_general	MECKLENBURG;060
ReportingUnit	North Carolina;Mecklenburg County;Precinct 057	nc_general	MECKLENBURG;057
ReportingUnit	North Carolina;Mecklenburg County;Precinct 032	nc_general	MECKLENBURG;032
ReportingUnit	North Carolina;Mecklenburg County;Precinct 038	nc_general	MECKLENBURG;038
ReportingUnit	North Carolina;Mecklenburg County;Precinct 037	nc_general	MECKLENBURG;037
ReportingUnit	North Carolina;Mecklenburg County;Precinct 055	nc_general	MECKLENBURG;055
ReportingUnit	North Carolina;Mecklenburg County;Precinct 052	nc_general	MECKLENBURG;052
ReportingUnit	North Carolina;Mecklenburg County;PROVISIONAL 71-106	nc_general	MECKLENBURG;PROVISIONAL 71-106
ReportingUnit	North Carolina;Mecklenburg County;Precinct 237	nc_general	MECKLENBURG;237
ReportingUnit	North Carolina;Mecklenburg County;Precinct 235	nc_general	MECKLENBURG;235
ReportingUnit	North Carolina;Mecklenburg County;Precinct 238.1	nc_general	MECKLENBURG;238.1
ReportingUnit	North Carolina;Mecklenburg County;ABSENTEE BY MAIL 36-70	nc_general	MECKLENBURG;ABSENTEE BY MAIL 36-70
ReportingUnit	North Carolina;Mecklenburg County;Precinct 117	nc_general	MECKLENBURG;117
ReportingUnit	North Carolina;Mecklenburg County;Precinct 096	nc_general	MECKLENBURG;096
ReportingUnit	North Carolina;Mecklenburg County;Precinct 106	nc_general	MECKLENBURG;106
ReportingUnit	North Carolina;Mecklenburg County;Precinct 232	nc_general	MECKLENBURG;232
ReportingUnit	North Carolina;Mecklenburg County;Precinct 077	nc_general	MECKLENBURG;077
ReportingUnit	North Carolina;Mecklenburg County;Precinct 093	nc_general	MECKLENBURG;093
ReportingUnit	North Carolina;Mecklenburg County;Precinct 074	nc_general	MECKLENBURG;074
ReportingUnit	North Carolina;Mecklenburg County;ABSENTEE BY MAIL 71-106	nc_general	MECKLENBURG;ABSENTEE BY MAIL 71-106
ReportingUnit	North Carolina;Mecklenburg County;Precinct 243	nc_general	MECKLENBURG;243
ReportingUnit	North Carolina;Mecklenburg County;Precinct 099	nc_general	MECKLENBURG;099
ReportingUnit	North Carolina;Mecklenburg County;Precinct 116	nc_general	MECKLENBURG;116
ReportingUnit	North Carolina;Mecklenburg County;Precinct 111	nc_general	MECKLENBURG;111
ReportingUnit	North Carolina;Mecklenburg County;Precinct 113	nc_general	MECKLENBURG;113
ReportingUnit	North Carolina;Mecklenburg County;Precinct 076	nc_general	MECKLENBURG;076
ReportingUnit	North Carolina;Mecklenburg County;Precinct 079	nc_general	MECKLENBURG;079
ReportingUnit	North Carolina;Mecklenburg County;Precinct 047	nc_general	MECKLENBURG;047
ReportingUnit	North Carolina;Mecklenburg County;Precinct 012	nc_general	MECKLENBURG;012
ReportingUnit	North Carolina;Mecklenburg County;Precinct 015	nc_general	MECKLENBURG;015
ReportingUnit	North Carolina;Mecklenburg County;Precinct 005	nc_general	MECKLENBURG;005
ReportingUnit	North Carolina;Mecklenburg County;Precinct 030	nc_general	MECKLENBURG;030
ReportingUnit	North Carolina;Mecklenburg County;Precinct 229	nc_general	MECKLENBURG;229
ReportingUnit	North Carolina;Mecklenburg County;Precinct 214	nc_general	MECKLENBURG;214
ReportingUnit	North Carolina;Mecklenburg County;Precinct 212	nc_general	MECKLENBURG;212
ReportingUnit	North Carolina;Mecklenburg County;Precinct 215	nc_general	MECKLENBURG;215
ReportingUnit	North Carolina;Mecklenburg County;Precinct 120	nc_general	MECKLENBURG;120
ReportingUnit	North Carolina;Mecklenburg County;Precinct 140	nc_general	MECKLENBURG;140
ReportingUnit	North Carolina;Mecklenburg County;Precinct 200	nc_general	MECKLENBURG;200
ReportingUnit	North Carolina;Mecklenburg County;Precinct 205	nc_general	MECKLENBURG;205
ReportingUnit	North Carolina;Mecklenburg County;Precinct 045	nc_general	MECKLENBURG;045
ReportingUnit	North Carolina;Mecklenburg County;Precinct 048	nc_general	MECKLENBURG;048
ReportingUnit	North Carolina;Mecklenburg County;ABSENTEE BY MAIL 1-35	nc_general	MECKLENBURG;ABSENTEE BY MAIL 1-35
ReportingUnit	North Carolina;Mecklenburg County;Precinct 027	nc_general	MECKLENBURG;027
ReportingUnit	North Carolina;Mecklenburg County;Precinct 024	nc_general	MECKLENBURG;024
ReportingUnit	North Carolina;Mecklenburg County;Precinct 004	nc_general	MECKLENBURG;004
ReportingUnit	North Carolina;Mecklenburg County;Precinct 241	nc_general	MECKLENBURG;241
ReportingUnit	North Carolina;Mecklenburg County;Precinct 222	nc_general	MECKLENBURG;222
ReportingUnit	North Carolina;Mecklenburg County;Precinct 207	nc_general	MECKLENBURG;207
ReportingUnit	North Carolina;Mecklenburg County;Precinct 071	nc_general	MECKLENBURG;071
ReportingUnit	North Carolina;Mecklenburg County;Precinct 130	nc_general	MECKLENBURG;130
ReportingUnit	North Carolina;Mecklenburg County;Precinct 110	nc_general	MECKLENBURG;110
ReportingUnit	North Carolina;Mecklenburg County;Precinct 017	nc_general	MECKLENBURG;017
ReportingUnit	North Carolina;Mecklenburg County;Precinct 029	nc_general	MECKLENBURG;029
ReportingUnit	North Carolina;Mecklenburg County;Precinct 026	nc_general	MECKLENBURG;026
ReportingUnit	North Carolina;Mecklenburg County;Precinct 046	nc_general	MECKLENBURG;046
ReportingUnit	North Carolina;Mecklenburg County;Precinct 043	nc_general	MECKLENBURG;043
ReportingUnit	North Carolina;Mecklenburg County;Precinct 007	nc_general	MECKLENBURG;007
ReportingUnit	North Carolina;Mecklenburg County;Precinct 134	nc_general	MECKLENBURG;134
ReportingUnit	North Carolina;Mecklenburg County;Precinct 136	nc_general	MECKLENBURG;136
ReportingUnit	North Carolina;Mecklenburg County;Precinct 133	nc_general	MECKLENBURG;133
ReportingUnit	North Carolina;Mecklenburg County;Precinct 221	nc_general	MECKLENBURG;221
ReportingUnit	North Carolina;Mecklenburg County;Precinct 115	nc_general	MECKLENBURG;115
ReportingUnit	North Carolina;Mecklenburg County;Precinct 150	nc_general	MECKLENBURG;150
ReportingUnit	North Carolina;Mecklenburg County;Precinct 145	nc_general	MECKLENBURG;145
ReportingUnit	North Carolina;Mecklenburg County;Precinct 125	nc_general	MECKLENBURG;125
ReportingUnit	North Carolina;Mecklenburg County;Precinct 122	nc_general	MECKLENBURG;122
ReportingUnit	North Carolina;Mecklenburg County;Precinct 021	nc_general	MECKLENBURG;021
ReportingUnit	North Carolina;Mecklenburg County;Precinct 084	nc_general	MECKLENBURG;084
ReportingUnit	North Carolina;Mecklenburg County;Precinct 085	nc_general	MECKLENBURG;085
ReportingUnit	North Carolina;Mecklenburg County;Precinct 101	nc_general	MECKLENBURG;101
ReportingUnit	North Carolina;Mecklenburg County;Precinct 100	nc_general	MECKLENBURG;100
ReportingUnit	North Carolina;Mecklenburg County;Precinct 139.1	nc_general	MECKLENBURG;139.1
ReportingUnit	North Carolina;Mecklenburg County;Precinct 141	nc_general	MECKLENBURG;141
ReportingUnit	North Carolina;Mecklenburg County;Precinct 146	nc_general	MECKLENBURG;146
ReportingUnit	North Carolina;Mecklenburg County;Precinct 211	nc_general	MECKLENBURG;211
ReportingUnit	North Carolina;Mecklenburg County;Precinct 210	nc_general	MECKLENBURG;210
ReportingUnit	North Carolina;Mecklenburg County;Precinct 234	nc_general	MECKLENBURG;234
ReportingUnit	North Carolina;Mecklenburg County;Precinct 236	nc_general	MECKLENBURG;236
ReportingUnit	North Carolina;Mecklenburg County;Precinct 239	nc_general	MECKLENBURG;239
ReportingUnit	North Carolina;Mecklenburg County;Precinct 121	nc_general	MECKLENBURG;121
ReportingUnit	North Carolina;Mecklenburg County;Precinct 127	nc_general	MECKLENBURG;127
ReportingUnit	North Carolina;Mecklenburg County;Precinct 103	nc_general	MECKLENBURG;103
ReportingUnit	North Carolina;Mecklenburg County;Precinct 070	nc_general	MECKLENBURG;070
ReportingUnit	North Carolina;Mecklenburg County;Precinct 044	nc_general	MECKLENBURG;044
ReportingUnit	North Carolina;Mecklenburg County;Precinct 023	nc_general	MECKLENBURG;023
ReportingUnit	North Carolina;Montgomery County;Precinct OPH	nc_general	MONTGOMERY;OPH
ReportingUnit	North Carolina;Montgomery County;Precinct MTG	nc_general	MONTGOMERY;MTG
ReportingUnit	North Carolina;Montgomery County;Precinct CHE	nc_general	MONTGOMERY;CHE
ReportingUnit	North Carolina;Montgomery County;Precinct LIT	nc_general	MONTGOMERY;LIT
ReportingUnit	North Carolina;Montgomery County;Precinct ELD	nc_general	MONTGOMERY;ELD
ReportingUnit	North Carolina;Montgomery County;Precinct UWH	nc_general	MONTGOMERY;UWH
ReportingUnit	North Carolina;Montgomery County;Precinct WAD	nc_general	MONTGOMERY;WAD
ReportingUnit	North Carolina;Montgomery County;Precinct T2	nc_general	MONTGOMERY;T2
ReportingUnit	North Carolina;Montgomery County;Precinct PEE	nc_general	MONTGOMERY;PEE
ReportingUnit	North Carolina;Montgomery County;Precinct T1	nc_general	MONTGOMERY;T1
ReportingUnit	North Carolina;Montgomery County;Precinct ROC	nc_general	MONTGOMERY;ROC
ReportingUnit	North Carolina;Montgomery County;Precinct CAN	nc_general	MONTGOMERY;CAN
ReportingUnit	North Carolina;Montgomery County;Precinct BIS	nc_general	MONTGOMERY;BIS
ReportingUnit	North Carolina;Montgomery County;Precinct STA	nc_general	MONTGOMERY;STA
ReportingUnit	North Carolina;New Hanover County;Precinct W27	nc_general	NEW HANOVER;W27
ReportingUnit	North Carolina;New Hanover County;Precinct CF06	nc_general	NEW HANOVER;CF06
ReportingUnit	North Carolina;New Hanover County;Precinct CF05	nc_general	NEW HANOVER;CF05
ReportingUnit	North Carolina;New Hanover County;Precinct FP08	nc_general	NEW HANOVER;FP08
ReportingUnit	North Carolina;New Hanover County;Precinct W17	nc_general	NEW HANOVER;W17
ReportingUnit	North Carolina;New Hanover County;Precinct FP04	nc_general	NEW HANOVER;FP04
ReportingUnit	North Carolina;New Hanover County;Precinct W29	nc_general	NEW HANOVER;W29
ReportingUnit	North Carolina;New Hanover County;Precinct W26	nc_general	NEW HANOVER;W26
ReportingUnit	North Carolina;New Hanover County;OS GVT PAPER	nc_general	NEW HANOVER;OS GVT PAPER
ReportingUnit	North Carolina;New Hanover County;Precinct H05	nc_general	NEW HANOVER;H05
ReportingUnit	North Carolina;New Hanover County;Precinct W31	nc_general	NEW HANOVER;W31
ReportingUnit	North Carolina;New Hanover County;PROVISIONAL	nc_general	NEW HANOVER;PROVISIONAL
ReportingUnit	North Carolina;New Hanover County;Precinct H11	nc_general	NEW HANOVER;H11
ReportingUnit	North Carolina;New Hanover County;Precinct FP07	nc_general	NEW HANOVER;FP07
ReportingUnit	North Carolina;New Hanover County;Precinct W13	nc_general	NEW HANOVER;W13
ReportingUnit	North Carolina;New Hanover County;Precinct W16	nc_general	NEW HANOVER;W16
ReportingUnit	North Carolina;New Hanover County;Precinct W12	nc_general	NEW HANOVER;W12
ReportingUnit	North Carolina;New Hanover County;OS CFCC PAPER	nc_general	NEW HANOVER;OS CFCC PAPER
ReportingUnit	North Carolina;New Hanover County;Precinct CF01	nc_general	NEW HANOVER;CF01
ReportingUnit	North Carolina;New Hanover County;Precinct CF02	nc_general	NEW HANOVER;CF02
ReportingUnit	North Carolina;New Hanover County;Precinct FP06	nc_general	NEW HANOVER;FP06
ReportingUnit	North Carolina;New Hanover County;Precinct H03	nc_general	NEW HANOVER;H03
ReportingUnit	North Carolina;New Hanover County;Precinct H04	nc_general	NEW HANOVER;H04
ReportingUnit	North Carolina;New Hanover County;OS CAB PAPER	nc_general	NEW HANOVER;OS CAB PAPER
ReportingUnit	North Carolina;New Hanover County;Precinct WB	nc_general	NEW HANOVER;WB
ReportingUnit	North Carolina;New Hanover County;Precinct M03	nc_general	NEW HANOVER;M03
ReportingUnit	North Carolina;New Hanover County;Precinct W18	nc_general	NEW HANOVER;W18
ReportingUnit	North Carolina;New Hanover County;Precinct W15	nc_general	NEW HANOVER;W15
ReportingUnit	North Carolina;New Hanover County;Precinct W30	nc_general	NEW HANOVER;W30
ReportingUnit	North Carolina;New Hanover County;ABSENTEE MAIL	nc_general	NEW HANOVER;ABSENTEE MAIL
ReportingUnit	North Carolina;New Hanover County;Precinct M06	nc_general	NEW HANOVER;M06
ReportingUnit	North Carolina;New Hanover County;Precinct H02	nc_general	NEW HANOVER;H02
ReportingUnit	North Carolina;New Hanover County;Precinct H01	nc_general	NEW HANOVER;H01
ReportingUnit	North Carolina;New Hanover County;Precinct W28	nc_general	NEW HANOVER;W28
ReportingUnit	North Carolina;New Hanover County;Precinct W25	nc_general	NEW HANOVER;W25
ReportingUnit	North Carolina;New Hanover County;Precinct H10	nc_general	NEW HANOVER;H10
ReportingUnit	North Carolina;New Hanover County;Precinct H13	nc_general	NEW HANOVER;H13
ReportingUnit	North Carolina;New Hanover County;Precinct H06	nc_general	NEW HANOVER;H06
ReportingUnit	North Carolina;New Hanover County;OS NLB PAPER	nc_general	NEW HANOVER;OS NLB PAPER
ReportingUnit	North Carolina;New Hanover County;Precinct W03	nc_general	NEW HANOVER;W03
ReportingUnit	North Carolina;New Hanover County;OS SRC PAPER	nc_general	NEW HANOVER;OS SRC PAPER
ReportingUnit	North Carolina;New Hanover County;Precinct W08	nc_general	NEW HANOVER;W08
ReportingUnit	North Carolina;New Hanover County;Precinct W21	nc_general	NEW HANOVER;W21
ReportingUnit	North Carolina;New Hanover County;Precinct W24	nc_general	NEW HANOVER;W24
ReportingUnit	North Carolina;New Hanover County;Precinct M02	nc_general	NEW HANOVER;M02
ReportingUnit	North Carolina;New Hanover County;Precinct M07	nc_general	NEW HANOVER;M07
ReportingUnit	North Carolina;New Hanover County;Precinct M04	nc_general	NEW HANOVER;M04
ReportingUnit	North Carolina;New Hanover County;Precinct H12	nc_general	NEW HANOVER;H12
ReportingUnit	North Carolina;New Hanover County;Precinct H08	nc_general	NEW HANOVER;H08
ReportingUnit	North Carolina;New Hanover County;Precinct FP03	nc_general	NEW HANOVER;FP03
ReportingUnit	North Carolina;Northampton County;Precinct CONWAY	nc_general	NORTHAMPTON;CONWAY
ReportingUnit	North Carolina;Northampton County;Precinct JACKSO	nc_general	NORTHAMPTON;JACKSO
ReportingUnit	North Carolina;Northampton County;OFFICE ONE STOP	nc_general	NORTHAMPTON;OFFICE ONE STOP
ReportingUnit	North Carolina;Northampton County;Precinct PLEASA	nc_general	NORTHAMPTON;PLEASA
ReportingUnit	North Carolina;Northampton County;Precinct POTECA	nc_general	NORTHAMPTON;POTECA
ReportingUnit	North Carolina;Northampton County;Precinct SEVERN	nc_general	NORTHAMPTON;SEVERN
ReportingUnit	North Carolina;Northampton County;Precinct GARYSB	nc_general	NORTHAMPTON;GARYSB
ReportingUnit	North Carolina;Northampton County;Precinct GASTON	nc_general	NORTHAMPTON;GASTON
ReportingUnit	North Carolina;Northampton County;Precinct MILWAU	nc_general	NORTHAMPTON;MILWAU
ReportingUnit	North Carolina;Northampton County;Precinct CREEKS	nc_general	NORTHAMPTON;CREEKS
ReportingUnit	North Carolina;Northampton County;Precinct PENDLE	nc_general	NORTHAMPTON;PENDLE
ReportingUnit	North Carolina;Northampton County;PROVISIONAL	nc_general	NORTHAMPTON;PROVISIONAL
ReportingUnit	North Carolina;Northampton County;Precinct LASKER	nc_general	NORTHAMPTON;LASKER
ReportingUnit	North Carolina;Northampton County;Precinct SEABOA	nc_general	NORTHAMPTON;SEABOA
ReportingUnit	North Carolina;Northampton County;Precinct GALATI	nc_general	NORTHAMPTON;GALATI
ReportingUnit	North Carolina;Northampton County;Precinct REHOBE	nc_general	NORTHAMPTON;REHOBE
ReportingUnit	North Carolina;Northampton County;Precinct RICH S	nc_general	NORTHAMPTON;RICH S
ReportingUnit	North Carolina;Northampton County;GASTON ONE STOP	nc_general	NORTHAMPTON;GASTON ONE STOP
ReportingUnit	North Carolina;Northampton County;Precinct WOODLA	nc_general	NORTHAMPTON;WOODLA
ReportingUnit	North Carolina;Northampton County;Precinct NEWTOW	nc_general	NORTHAMPTON;NEWTOW
ReportingUnit	North Carolina;Northampton County;TRANSFER	nc_general	NORTHAMPTON;TRANSFER
ReportingUnit	North Carolina;Northampton County;Precinct LAKE G	nc_general	NORTHAMPTON;LAKE G
ReportingUnit	North Carolina;Northampton County;ABSENTEE BY MAIL	nc_general	NORTHAMPTON;ABSENTEE BY MAIL
ReportingUnit	North Carolina;Martin County;Precinct W	nc_general	MARTIN;W
ReportingUnit	North Carolina;Martin County;ONE STOP	nc_general	MARTIN;ONE STOP
ReportingUnit	North Carolina;Martin County;Precinct R1	nc_general	MARTIN;R1
ReportingUnit	North Carolina;Martin County;Precinct GR	nc_general	MARTIN;GR
ReportingUnit	North Carolina;Martin County;Precinct W2	nc_general	MARTIN;W2
ReportingUnit	North Carolina;Martin County;Precinct HM	nc_general	MARTIN;HM
ReportingUnit	North Carolina;Martin County;Precinct W1	nc_general	MARTIN;W1
ReportingUnit	North Carolina;Martin County;Precinct GN	nc_general	MARTIN;GN
ReportingUnit	North Carolina;Martin County;Precinct R2	nc_general	MARTIN;R2
ReportingUnit	North Carolina;Martin County;Precinct J	nc_general	MARTIN;J
ReportingUnit	North Carolina;Martin County;Precinct CR	nc_general	MARTIN;CR
ReportingUnit	North Carolina;Martin County;Precinct HS	nc_general	MARTIN;HS
ReportingUnit	North Carolina;Martin County;PROVISIONAL	nc_general	MARTIN;PROVISIONAL
ReportingUnit	North Carolina;Martin County;Precinct BG	nc_general	MARTIN;BG
ReportingUnit	North Carolina;Martin County;Precinct PP	nc_general	MARTIN;PP
ReportingUnit	North Carolina;Martin County;ABSENTEE	nc_general	MARTIN;ABSENTEE
ReportingUnit	North Carolina;Mitchell County;Precinct 02	nc_general	MITCHELL;02
ReportingUnit	North Carolina;Mitchell County;Precinct 04	nc_general	MITCHELL;04
ReportingUnit	North Carolina;Mitchell County;Precinct 07	nc_general	MITCHELL;07
ReportingUnit	North Carolina;Mitchell County;Precinct 09	nc_general	MITCHELL;09
ReportingUnit	North Carolina;Mitchell County;Precinct 06	nc_general	MITCHELL;06
ReportingUnit	North Carolina;Mitchell County;Precinct 03	nc_general	MITCHELL;03
ReportingUnit	North Carolina;Mitchell County;Precinct 01	nc_general	MITCHELL;01
ReportingUnit	North Carolina;Mitchell County;Precinct 05	nc_general	MITCHELL;05
ReportingUnit	North Carolina;Mitchell County;Precinct 08	nc_general	MITCHELL;08
ReportingUnit	North Carolina;Nash County;PROVISIONAL	nc_general	NASH;PROVISIONAL
ReportingUnit	North Carolina;Nash County;Precinct P08A	nc_general	NASH;P08A
ReportingUnit	North Carolina;Nash County;Precinct P12A	nc_general	NASH;P12A
ReportingUnit	North Carolina;Nash County;Precinct P13A	nc_general	NASH;P13A
ReportingUnit	North Carolina;Nash County;Precinct P04A	nc_general	NASH;P04A
ReportingUnit	North Carolina;Nash County;NASHVILLE OS	nc_general	NASH;NASHVILLE OS
ReportingUnit	North Carolina;Nash County;Precinct P22A	nc_general	NASH;P22A
ReportingUnit	North Carolina;Nash County;Precinct P23A	nc_general	NASH;P23A
ReportingUnit	North Carolina;Nash County;ROCKY MOUNT OS	nc_general	NASH;ROCKY MOUNT OS
ReportingUnit	North Carolina;Nash County;Precinct P10A	nc_general	NASH;P10A
ReportingUnit	North Carolina;Nash County;Precinct P07A	nc_general	NASH;P07A
ReportingUnit	North Carolina;Nash County;Precinct P19A	nc_general	NASH;P19A
ReportingUnit	North Carolina;Nash County;Precinct P20A	nc_general	NASH;P20A
ReportingUnit	North Carolina;Nash County;Precinct P16A	nc_general	NASH;P16A
ReportingUnit	North Carolina;Nash County;Precinct P05A	nc_general	NASH;P05A
ReportingUnit	North Carolina;Nash County;Precinct P06A	nc_general	NASH;P06A
ReportingUnit	North Carolina;Nash County;Precinct P03A	nc_general	NASH;P03A
ReportingUnit	North Carolina;Nash County;Precinct P11A	nc_general	NASH;P11A
ReportingUnit	North Carolina;Nash County;Precinct P17A	nc_general	NASH;P17A
ReportingUnit	North Carolina;Nash County;Precinct P15A	nc_general	NASH;P15A
ReportingUnit	North Carolina;Nash County;Precinct P24A	nc_general	NASH;P24A
ReportingUnit	North Carolina;Nash County;TRANSFER	nc_general	NASH;TRANSFER
ReportingUnit	North Carolina;Nash County;Precinct P09A	nc_general	NASH;P09A
ReportingUnit	North Carolina;Nash County;ABSENTEE	nc_general	NASH;ABSENTEE
ReportingUnit	North Carolina;Nash County;Precinct P21A	nc_general	NASH;P21A
ReportingUnit	North Carolina;Nash County;Precinct P14A	nc_general	NASH;P14A
ReportingUnit	North Carolina;Nash County;Precinct P18A	nc_general	NASH;P18A
ReportingUnit	North Carolina;Nash County;Precinct P02A	nc_general	NASH;P02A
ReportingUnit	North Carolina;Nash County;Precinct P01A	nc_general	NASH;P01A
ReportingUnit	North Carolina;Madison County;Precinct NORTH	nc_general	MADISON;NORTH
ReportingUnit	North Carolina;Madison County;Precinct SANDY	nc_general	MADISON;SANDY
ReportingUnit	North Carolina;Madison County;Precinct GRAPEV	nc_general	MADISON;GRAPEV
ReportingUnit	North Carolina;Madison County;Precinct HOT SP	nc_general	MADISON;HOT SP
ReportingUnit	North Carolina;Madison County;Precinct SOUTH	nc_general	MADISON;SOUTH
ReportingUnit	North Carolina;Madison County;Precinct SPRING	nc_general	MADISON;SPRING
ReportingUnit	North Carolina;Madison County;Precinct REVERE	nc_general	MADISON;REVERE
ReportingUnit	North Carolina;Madison County;Precinct BEECH	nc_general	MADISON;BEECH
ReportingUnit	North Carolina;Madison County;Precinct LAUREL	nc_general	MADISON;LAUREL
ReportingUnit	North Carolina;Madison County;Precinct EBBS C	nc_general	MADISON;EBBS C
ReportingUnit	North Carolina;Madison County;Precinct WALNUT	nc_general	MADISON;WALNUT
ReportingUnit	North Carolina;Madison County;Precinct MARS H	nc_general	MADISON;MARS H
ReportingUnit	North Carolina;Macon County;Precinct 02	nc_general	MACON;02
ReportingUnit	North Carolina;Macon County;TRANSFER	nc_general	MACON;TRANSFER
ReportingUnit	North Carolina;Macon County;Precinct 13	nc_general	MACON;13
