Name	NumberElected	Office	PrimaryParty
US House CO District 3 (Unaffiliated)	1	US House CO District 3	Unaffiliated
US House CO District 4 (Unaffiliated)	1	US House CO District 4	Unaffiliated
US House CO District 5 (Unaffiliated)	1	US House CO District 5	Unaffiliated
US House CO District 6 (Unaffiliated)	1	US House CO District 6	Unaffiliated
US House CO District 7 (Unaffiliated)	1	US House CO District 7	Unaffiliated
US President (CO) (Unaffiliated)	1	US President (CO)	Unaffiliated
CO Governor (Unaffiliated)	1	CO Governor	Unaffiliated
US Senate CO (Unaffiliated)	1	US Senate CO	Unaffiliated
CO Attorney General (Unaffiliated)	1	CO Attorney General	Unaffiliated
CO State Treasurer (Unaffiliated)	1	CO State Treasurer	Unaffiliated
CO Secretary of State (Unaffiliated)	1	CO Secretary of State	Unaffiliated
