Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 3	nc_export1	2;6;3
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 4	nc_export1	2;6;4
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 5	nc_export1	2;6;5
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 6	nc_export1	2;6;6
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 7	nc_export1	2;6;7
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 8	nc_export1	2;6;8
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 9	nc_export1	2;6;9
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 10	nc_export1	2;6;10
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 11	nc_export1	2;6;11
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 12	nc_export1	2;6;12
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 13	nc_export1	2;6;13
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 14	nc_export1	2;6;14
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 15	nc_export1	2;6;15
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 16	nc_export1	2;6;16
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 17	nc_export1	2;6;17
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 18	nc_export1	2;6;18
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 19	nc_export1	2;6;19
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 20	nc_export1	2;6;20
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 21	nc_export1	2;6;21
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 22	nc_export1	2;6;22
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 23	nc_export1	2;6;23
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 24	nc_export1	2;6;24
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 25	nc_export1	2;6;25
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 26	nc_export1	2;6;26
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 27	nc_export1	2;6;27
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 28	nc_export1	2;6;28
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 29	nc_export1	2;6;29
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 30	nc_export1	2;6;30
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 31	nc_export1	2;6;31
ReportingUnit	Maryland;Anne Arundel County;Election District 6:Precinct 32	nc_export1	2;6;32
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 1	nc_export1	2;7;1
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 2	nc_export1	2;7;2
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 3	nc_export1	2;7;3
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 4	nc_export1	2;7;4
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 5	nc_export1	2;7;5
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 6	nc_export1	2;7;6
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 7	nc_export1	2;7;7
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 8	nc_export1	2;7;8
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 9	nc_export1	2;7;9
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 10	nc_export1	2;7;10
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 11	nc_export1	2;7;11
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 12	nc_export1	2;7;12
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 13	nc_export1	2;7;13
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 14	nc_export1	2;7;14
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 15	nc_export1	2;7;15
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 16	nc_export1	2;7;16
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 17	nc_export1	2;7;17
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 18	nc_export1	2;7;18
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 19	nc_export1	2;7;19
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 20	nc_export1	2;7;20
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 21	nc_export1	2;7;21
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 22	nc_export1	2;7;22
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 23	nc_export1	2;7;23
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 24	nc_export1	2;7;24
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 25	nc_export1	2;7;25
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 26	nc_export1	2;7;26
ReportingUnit	Maryland;Anne Arundel County;Election District 7:Precinct 27	nc_export1	2;7;27
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 1	nc_export1	3;1;1
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 2	nc_export1	3;1;2
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 3	nc_export1	3;1;3
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 4	nc_export1	3;1;4
ReportingUnit	Maryland;Baltimore City;Election District 1:Precinct 5	nc_export1	3;1;5
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 1	nc_export1	3;2;1
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 2	nc_export1	3;2;2
ReportingUnit	Maryland;Baltimore City;Election District 2:Precinct 3	nc_export1	3;2;3
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 1	nc_export1	3;3;1
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 2	nc_export1	3;3;2
ReportingUnit	Maryland;Baltimore City;Election District 3:Precinct 3	nc_export1	3;3;3
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 1	nc_export1	3;4;1
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 2	nc_export1	3;4;2
ReportingUnit	Maryland;Baltimore City;Election District 4:Precinct 3	nc_export1	3;4;3
ReportingUnit	Maryland;Baltimore City;Election District 5:Precinct 1	nc_export1	3;5;1
ReportingUnit	Maryland;Baltimore City;Election District 5:Precinct 2	nc_export1	3;5;2
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 1	nc_export1	3;6;1
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 2	nc_export1	3;6;2
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 3	nc_export1	3;6;3
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 4	nc_export1	3;6;4
ReportingUnit	Maryland;Baltimore City;Election District 6:Precinct 5	nc_export1	3;6;5
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 1	nc_export1	3;7;1
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 2	nc_export1	3;7;2
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 3	nc_export1	3;7;3
ReportingUnit	Maryland;Baltimore City;Election District 7:Precinct 4	nc_export1	3;7;4
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 1	nc_export1	3;8;1
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 2	nc_export1	3;8;2
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 3	nc_export1	3;8;3
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 4	nc_export1	3;8;4
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 5	nc_export1	3;8;5
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 6	nc_export1	3;8;6
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 7	nc_export1	3;8;7
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 8	nc_export1	3;8;8
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 9	nc_export1	3;8;9
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 10	nc_export1	3;8;10
ReportingUnit	Maryland;Baltimore City;Election District 8:Precinct 11	nc_export1	3;8;11
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 1	nc_export1	3;9;1
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 2	nc_export1	3;9;2
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 3	nc_export1	3;9;3
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 4	nc_export1	3;9;4
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 5	nc_export1	3;9;5
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 6	nc_export1	3;9;6
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 7	nc_export1	3;9;7
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 8	nc_export1	3;9;8
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 9	nc_export1	3;9;9
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 10	nc_export1	3;9;10
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 11	nc_export1	3;9;11
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 12	nc_export1	3;9;12
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 13	nc_export1	3;9;13
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 14	nc_export1	3;9;14
ReportingUnit	Maryland;Baltimore City;Election District 9:Precinct 15	nc_export1	3;9;15
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 1	nc_export1	3;10;1
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 2	nc_export1	3;10;2
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 3	nc_export1	3;10;3
ReportingUnit	Maryland;Baltimore City;Election District 10:Precinct 4	nc_export1	3;10;4
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 1	nc_export1	3;11;1
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 2	nc_export1	3;11;2
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 3	nc_export1	3;11;3
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 4	nc_export1	3;11;4
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 5	nc_export1	3;11;5
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 6	nc_export1	3;11;6
ReportingUnit	Maryland;Baltimore City;Election District 11:Precinct 7	nc_export1	3;11;7
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 1	nc_export1	3;12;1
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 2	nc_export1	3;12;2
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 3	nc_export1	3;12;3
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 4	nc_export1	3;12;4
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 5	nc_export1	3;12;5
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 6	nc_export1	3;12;6
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 7	nc_export1	3;12;7
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 8	nc_export1	3;12;8
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 9	nc_export1	3;12;9
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 10	nc_export1	3;12;10
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 11	nc_export1	3;12;11
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 12	nc_export1	3;12;12
ReportingUnit	Maryland;Baltimore City;Election District 12:Precinct 13	nc_export1	3;12;13
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 1	nc_export1	3;13;1
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 2	nc_export1	3;13;2
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 3	nc_export1	3;13;3
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 4	nc_export1	3;13;4
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 5	nc_export1	3;13;5
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 6	nc_export1	3;13;6
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 7	nc_export1	3;13;7
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 8	nc_export1	3;13;8
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 9	nc_export1	3;13;9
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 10	nc_export1	3;13;10
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 11	nc_export1	3;13;11
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 12	nc_export1	3;13;12
ReportingUnit	Maryland;Baltimore City;Election District 13:Precinct 13	nc_export1	3;13;13
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 1	nc_export1	3;14;1
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 2	nc_export1	3;14;2
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 3	nc_export1	3;14;3
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 4	nc_export1	3;14;4
ReportingUnit	Maryland;Baltimore City;Election District 14:Precinct 5	nc_export1	3;14;5
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 1	nc_export1	3;15;1
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 2	nc_export1	3;15;2
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 3	nc_export1	3;15;3
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 4	nc_export1	3;15;4
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 5	nc_export1	3;15;5
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 6	nc_export1	3;15;6
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 7	nc_export1	3;15;7
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 8	nc_export1	3;15;8
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 9	nc_export1	3;15;9
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 10	nc_export1	3;15;10
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 11	nc_export1	3;15;11
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 12	nc_export1	3;15;12
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 13	nc_export1	3;15;13
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 14	nc_export1	3;15;14
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 15	nc_export1	3;15;15
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 16	nc_export1	3;15;16
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 17	nc_export1	3;15;17
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 18	nc_export1	3;15;18
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 19	nc_export1	3;15;19
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 20	nc_export1	3;15;20
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 21	nc_export1	3;15;21
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 22	nc_export1	3;15;22
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 23	nc_export1	3;15;23
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 24	nc_export1	3;15;24
ReportingUnit	Maryland;Baltimore City;Election District 15:Precinct 25	nc_export1	3;15;25
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 1	nc_export1	3;16;1
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 2	nc_export1	3;16;2
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 3	nc_export1	3;16;3
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 4	nc_export1	3;16;4
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 5	nc_export1	3;16;5
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 6	nc_export1	3;16;6
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 7	nc_export1	3;16;7
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 8	nc_export1	3;16;8
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 9	nc_export1	3;16;9
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 10	nc_export1	3;16;10
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 11	nc_export1	3;16;11
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 12	nc_export1	3;16;12
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 13	nc_export1	3;16;13
ReportingUnit	Maryland;Baltimore City;Election District 16:Precinct 14	nc_export1	3;16;14
ReportingUnit	Maryland;Baltimore City;Election District 17:Precinct 1	nc_export1	3;17;1
ReportingUnit	Maryland;Baltimore City;Election District 17:Precinct 2	nc_export1	3;17;2
ReportingUnit	Maryland;Baltimore City;Election District 18:Precinct 1	nc_export1	3;18;1
ReportingUnit	Maryland;Baltimore City;Election District 18:Precinct 2	nc_export1	3;18;2
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 1	nc_export1	3;19;1
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 2	nc_export1	3;19;2
ReportingUnit	Maryland;Baltimore City;Election District 19:Precinct 3	nc_export1	3;19;3
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 1	nc_export1	3;20;1
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 2	nc_export1	3;20;2
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 3	nc_export1	3;20;3
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 4	nc_export1	3;20;4
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 5	nc_export1	3;20;5
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 6	nc_export1	3;20;6
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 7	nc_export1	3;20;7
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 8	nc_export1	3;20;8
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 9	nc_export1	3;20;9
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 10	nc_export1	3;20;10
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 11	nc_export1	3;20;11
ReportingUnit	Maryland;Baltimore City;Election District 20:Precinct 12	nc_export1	3;20;12
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 1	nc_export1	3;21;1
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 2	nc_export1	3;21;2
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 3	nc_export1	3;21;3
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 4	nc_export1	3;21;4
ReportingUnit	Maryland;Baltimore City;Election District 21:Precinct 5	nc_export1	3;21;5
ReportingUnit	Maryland;Baltimore City;Election District 22:Precinct 1	nc_export1	3;22;1
ReportingUnit	Maryland;Baltimore City;Election District 22:Precinct 2	nc_export1	3;22;2
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 1	nc_export1	3;23;1
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 2	nc_export1	3;23;2
ReportingUnit	Maryland;Baltimore City;Election District 23:Precinct 3	nc_export1	3;23;3
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 1	nc_export1	3;24;1
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 2	nc_export1	3;24;2
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 3	nc_export1	3;24;3
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 4	nc_export1	3;24;4
ReportingUnit	Maryland;Baltimore City;Election District 24:Precinct 5	nc_export1	3;24;5
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 1	nc_export1	3;25;1
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 2	nc_export1	3;25;2
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 3	nc_export1	3;25;3
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 4	nc_export1	3;25;4
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 5	nc_export1	3;25;5
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 6	nc_export1	3;25;6
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 7	nc_export1	3;25;7
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 8	nc_export1	3;25;8
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 9	nc_export1	3;25;9
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 10	nc_export1	3;25;10
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 11	nc_export1	3;25;11
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 12	nc_export1	3;25;12
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 13	nc_export1	3;25;13
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 14	nc_export1	3;25;14
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 15	nc_export1	3;25;15
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 16	nc_export1	3;25;16
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 17	nc_export1	3;25;17
ReportingUnit	Maryland;Baltimore City;Election District 25:Precinct 18	nc_export1	3;25;18
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 1	nc_export1	3;26;1
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 2	nc_export1	3;26;2
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 3	nc_export1	3;26;3
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 4	nc_export1	3;26;4
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 5	nc_export1	3;26;5
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 6	nc_export1	3;26;6
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 7	nc_export1	3;26;7
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 8	nc_export1	3;26;8
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 9	nc_export1	3;26;9
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 10	nc_export1	3;26;10
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 11	nc_export1	3;26;11
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 12	nc_export1	3;26;12
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 13	nc_export1	3;26;13
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 14	nc_export1	3;26;14
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 15	nc_export1	3;26;15
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 16	nc_export1	3;26;16
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 17	nc_export1	3;26;17
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 18	nc_export1	3;26;18
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 19	nc_export1	3;26;19
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 20	nc_export1	3;26;20
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 21	nc_export1	3;26;21
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 22	nc_export1	3;26;22
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 23	nc_export1	3;26;23
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 24	nc_export1	3;26;24
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 25	nc_export1	3;26;25
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 26	nc_export1	3;26;26
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 27	nc_export1	3;26;27
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 28	nc_export1	3;26;28
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 29	nc_export1	3;26;29
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 30	nc_export1	3;26;30
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 31	nc_export1	3;26;31
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 32	nc_export1	3;26;32
ReportingUnit	Maryland;Baltimore City;Election District 26:Precinct 33	nc_export1	3;26;33
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 1	nc_export1	3;27;1
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 2	nc_export1	3;27;2
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 3	nc_export1	3;27;3
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 4	nc_export1	3;27;4
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 5	nc_export1	3;27;5
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 6	nc_export1	3;27;6
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 7	nc_export1	3;27;7
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 8	nc_export1	3;27;8
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 9	nc_export1	3;27;9
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 10	nc_export1	3;27;10
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 11	nc_export1	3;27;11
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 12	nc_export1	3;27;12
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 13	nc_export1	3;27;13
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 14	nc_export1	3;27;14
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 15	nc_export1	3;27;15
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 16	nc_export1	3;27;16
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 17	nc_export1	3;27;17
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 18	nc_export1	3;27;18
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 19	nc_export1	3;27;19
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 20	nc_export1	3;27;20
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 21	nc_export1	3;27;21
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 22	nc_export1	3;27;22
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 23	nc_export1	3;27;23
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 24	nc_export1	3;27;24
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 25	nc_export1	3;27;25
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 26	nc_export1	3;27;26
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 27	nc_export1	3;27;27
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 28	nc_export1	3;27;28
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 29	nc_export1	3;27;29
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 30	nc_export1	3;27;30
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 31	nc_export1	3;27;31
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 32	nc_export1	3;27;32
ReportingUnit	Maryland;Baltimore City;Election District 27:Precinct 33	nc_export1	3;27;33
