Name	NumberElected	Office	PrimaryParty
NJ House District 76	1	NJ House District 76	
NJ House District 77	1	NJ House District 77	
NJ House District 78	1	NJ House District 78	
NJ House District 79	1	NJ House District 79	
NJ House District 80	1	NJ House District 80	
NJ Senate District 1	1	NJ Senate District 1	
NJ Senate District 2	1	NJ Senate District 2	
NJ Senate District 3	1	NJ Senate District 3	
NJ Senate District 4	1	NJ Senate District 4	
NJ Senate District 5	1	NJ Senate District 5	
NJ Senate District 6	1	NJ Senate District 6	
NJ Senate District 7	1	NJ Senate District 7	
NJ Senate District 8	1	NJ Senate District 8	
NJ Senate District 9	1	NJ Senate District 9	
NJ Senate District 10	1	NJ Senate District 10	
NJ Senate District 11	1	NJ Senate District 11	
NJ Senate District 12	1	NJ Senate District 12	
NJ Senate District 13	1	NJ Senate District 13	
NJ Senate District 14	1	NJ Senate District 14	
NJ Senate District 15	1	NJ Senate District 15	
NJ Senate District 16	1	NJ Senate District 16	
NJ Senate District 17	1	NJ Senate District 17	
NJ Senate District 18	1	NJ Senate District 18	
NJ Senate District 19	1	NJ Senate District 19	
NJ Senate District 20	1	NJ Senate District 20	
NJ Senate District 21	1	NJ Senate District 21	
NJ Senate District 22	1	NJ Senate District 22	
NJ Senate District 23	1	NJ Senate District 23	
NJ Senate District 24	1	NJ Senate District 24	
NJ Senate District 25	1	NJ Senate District 25	
NJ Senate District 26	1	NJ Senate District 26	
NJ Senate District 27	1	NJ Senate District 27	
NJ Senate District 28	1	NJ Senate District 28	
NJ Senate District 29	1	NJ Senate District 29	
NJ Senate District 30	1	NJ Senate District 30	
NJ Senate District 31	1	NJ Senate District 31	
NJ Senate District 32	1	NJ Senate District 32	
NJ Senate District 33	1	NJ Senate District 33	
NJ Senate District 34	1	NJ Senate District 34	
NJ Senate District 35	1	NJ Senate District 35	
NJ Senate District 36	1	NJ Senate District 36	
NJ Senate District 37	1	NJ Senate District 37	
NJ Senate District 38	1	NJ Senate District 38	
NJ Senate District 39	1	NJ Senate District 39	
NJ Senate District 40	1	NJ Senate District 40	
US House NJ District 1	1	US House NJ District 1	
US House NJ District 2	1	US House NJ District 2	
US House NJ District 3	1	US House NJ District 3	
US House NJ District 4	1	US House NJ District 4	
US House NJ District 5	1	US House NJ District 5	
US House NJ District 6	1	US House NJ District 6	
US House NJ District 7	1	US House NJ District 7	
US House NJ District 8	1	US House NJ District 8	
US House NJ District 9	1	US House NJ District 9	
US House NJ District 10	1	US House NJ District 10	
US House NJ District 11	1	US House NJ District 11	
US House NJ District 12	1	US House NJ District 12	
US President (NJ)	1	US President (NJ)	
NJ Governor	1	NJ Governor	
US Senate NJ	1	US Senate NJ	
NJ Attorney General	1	NJ Attorney General	
NJ Lieutenant Governor	1	NJ Lieutenant Governor	
NJ Treasurer	1	NJ Treasurer	
NJ Secretary of State	1	NJ Secretary of State	
