Name	NumberElected	Office	PrimaryParty
NC House District 2 (Democratic Party)	1	NC House District 2	Democratic Party
NC House District 3 (Democratic Party)	1	NC House District 3	Democratic Party
NC House District 4 (Democratic Party)	1	NC House District 4	Democratic Party
NC House District 5 (Democratic Party)	1	NC House District 5	Democratic Party
NC House District 6 (Democratic Party)	1	NC House District 6	Democratic Party
NC House District 7 (Democratic Party)	1	NC House District 7	Democratic Party
NC House District 8 (Democratic Party)	1	NC House District 8	Democratic Party
NC House District 9 (Democratic Party)	1	NC House District 9	Democratic Party
NC House District 10 (Democratic Party)	1	NC House District 10	Democratic Party
NC House District 11 (Democratic Party)	1	NC House District 11	Democratic Party
NC House District 12 (Democratic Party)	1	NC House District 12	Democratic Party
NC House District 13 (Democratic Party)	1	NC House District 13	Democratic Party
NC House District 14 (Democratic Party)	1	NC House District 14	Democratic Party
NC House District 15 (Democratic Party)	1	NC House District 15	Democratic Party
NC House District 16 (Democratic Party)	1	NC House District 16	Democratic Party
NC House District 17 (Democratic Party)	1	NC House District 17	Democratic Party
NC House District 18 (Democratic Party)	1	NC House District 18	Democratic Party
NC House District 19 (Democratic Party)	1	NC House District 19	Democratic Party
NC House District 20 (Democratic Party)	1	NC House District 20	Democratic Party
NC House District 21 (Democratic Party)	1	NC House District 21	Democratic Party
NC House District 22 (Democratic Party)	1	NC House District 22	Democratic Party
NC House District 23 (Democratic Party)	1	NC House District 23	Democratic Party
NC House District 24 (Democratic Party)	1	NC House District 24	Democratic Party
NC House District 25 (Democratic Party)	1	NC House District 25	Democratic Party
NC House District 26 (Democratic Party)	1	NC House District 26	Democratic Party
NC House District 27 (Democratic Party)	1	NC House District 27	Democratic Party
NC House District 28 (Democratic Party)	1	NC House District 28	Democratic Party
NC House District 29 (Democratic Party)	1	NC House District 29	Democratic Party
NC House District 30 (Democratic Party)	1	NC House District 30	Democratic Party
NC House District 31 (Democratic Party)	1	NC House District 31	Democratic Party
NC House District 32 (Democratic Party)	1	NC House District 32	Democratic Party
NC House District 33 (Democratic Party)	1	NC House District 33	Democratic Party
NC House District 34 (Democratic Party)	1	NC House District 34	Democratic Party
NC House District 35 (Democratic Party)	1	NC House District 35	Democratic Party
NC House District 36 (Democratic Party)	1	NC House District 36	Democratic Party
NC House District 37 (Democratic Party)	1	NC House District 37	Democratic Party
NC House District 38 (Democratic Party)	1	NC House District 38	Democratic Party
NC House District 39 (Democratic Party)	1	NC House District 39	Democratic Party
NC House District 40 (Democratic Party)	1	NC House District 40	Democratic Party
NC House District 41 (Democratic Party)	1	NC House District 41	Democratic Party
NC House District 42 (Democratic Party)	1	NC House District 42	Democratic Party
NC House District 43 (Democratic Party)	1	NC House District 43	Democratic Party
NC House District 44 (Democratic Party)	1	NC House District 44	Democratic Party
NC House District 45 (Democratic Party)	1	NC House District 45	Democratic Party
NC House District 46 (Democratic Party)	1	NC House District 46	Democratic Party
NC House District 47 (Democratic Party)	1	NC House District 47	Democratic Party
NC House District 48 (Democratic Party)	1	NC House District 48	Democratic Party
NC House District 49 (Democratic Party)	1	NC House District 49	Democratic Party
NC House District 50 (Democratic Party)	1	NC House District 50	Democratic Party
NC House District 51 (Democratic Party)	1	NC House District 51	Democratic Party
NC House District 52 (Democratic Party)	1	NC House District 52	Democratic Party
NC House District 53 (Democratic Party)	1	NC House District 53	Democratic Party
NC House District 54 (Democratic Party)	1	NC House District 54	Democratic Party
NC House District 55 (Democratic Party)	1	NC House District 55	Democratic Party
NC House District 56 (Democratic Party)	1	NC House District 56	Democratic Party
NC House District 57 (Democratic Party)	1	NC House District 57	Democratic Party
NC House District 58 (Democratic Party)	1	NC House District 58	Democratic Party
NC House District 59 (Democratic Party)	1	NC House District 59	Democratic Party
NC House District 60 (Democratic Party)	1	NC House District 60	Democratic Party
NC House District 61 (Democratic Party)	1	NC House District 61	Democratic Party
NC House District 62 (Democratic Party)	1	NC House District 62	Democratic Party
NC House District 63 (Democratic Party)	1	NC House District 63	Democratic Party
NC House District 64 (Democratic Party)	1	NC House District 64	Democratic Party
NC House District 65 (Democratic Party)	1	NC House District 65	Democratic Party
NC House District 66 (Democratic Party)	1	NC House District 66	Democratic Party
NC House District 67 (Democratic Party)	1	NC House District 67	Democratic Party
NC House District 68 (Democratic Party)	1	NC House District 68	Democratic Party
NC House District 69 (Democratic Party)	1	NC House District 69	Democratic Party
NC House District 70 (Democratic Party)	1	NC House District 70	Democratic Party
NC House District 71 (Democratic Party)	1	NC House District 71	Democratic Party
NC House District 72 (Democratic Party)	1	NC House District 72	Democratic Party
NC House District 73 (Democratic Party)	1	NC House District 73	Democratic Party
NC House District 74 (Democratic Party)	1	NC House District 74	Democratic Party
NC House District 75 (Democratic Party)	1	NC House District 75	Democratic Party
NC House District 76 (Democratic Party)	1	NC House District 76	Democratic Party
NC House District 77 (Democratic Party)	1	NC House District 77	Democratic Party
NC House District 78 (Democratic Party)	1	NC House District 78	Democratic Party
NC House District 79 (Democratic Party)	1	NC House District 79	Democratic Party
NC House District 80 (Democratic Party)	1	NC House District 80	Democratic Party
NC House District 81 (Democratic Party)	1	NC House District 81	Democratic Party
NC House District 82 (Democratic Party)	1	NC House District 82	Democratic Party
NC House District 83 (Democratic Party)	1	NC House District 83	Democratic Party
NC House District 84 (Democratic Party)	1	NC House District 84	Democratic Party
NC House District 85 (Democratic Party)	1	NC House District 85	Democratic Party
NC House District 86 (Democratic Party)	1	NC House District 86	Democratic Party
NC House District 87 (Democratic Party)	1	NC House District 87	Democratic Party
NC House District 88 (Democratic Party)	1	NC House District 88	Democratic Party
NC House District 89 (Democratic Party)	1	NC House District 89	Democratic Party
NC House District 90 (Democratic Party)	1	NC House District 90	Democratic Party
NC House District 91 (Democratic Party)	1	NC House District 91	Democratic Party
NC House District 92 (Democratic Party)	1	NC House District 92	Democratic Party
NC House District 93 (Democratic Party)	1	NC House District 93	Democratic Party
NC House District 94 (Democratic Party)	1	NC House District 94	Democratic Party
NC House District 95 (Democratic Party)	1	NC House District 95	Democratic Party
NC House District 96 (Democratic Party)	1	NC House District 96	Democratic Party
NC House District 97 (Democratic Party)	1	NC House District 97	Democratic Party
NC House District 98 (Democratic Party)	1	NC House District 98	Democratic Party
NC House District 99 (Democratic Party)	1	NC House District 99	Democratic Party
NC House District 100 (Democratic Party)	1	NC House District 100	Democratic Party
NC House District 101 (Democratic Party)	1	NC House District 101	Democratic Party
NC House District 102 (Democratic Party)	1	NC House District 102	Democratic Party
NC House District 103 (Democratic Party)	1	NC House District 103	Democratic Party
NC House District 104 (Democratic Party)	1	NC House District 104	Democratic Party
NC House District 105 (Democratic Party)	1	NC House District 105	Democratic Party
NC House District 106 (Democratic Party)	1	NC House District 106	Democratic Party
NC House District 107 (Democratic Party)	1	NC House District 107	Democratic Party
NC House District 108 (Democratic Party)	1	NC House District 108	Democratic Party
NC House District 109 (Democratic Party)	1	NC House District 109	Democratic Party
NC House District 110 (Democratic Party)	1	NC House District 110	Democratic Party
NC House District 111 (Democratic Party)	1	NC House District 111	Democratic Party
NC House District 112 (Democratic Party)	1	NC House District 112	Democratic Party
NC House District 113 (Democratic Party)	1	NC House District 113	Democratic Party
NC House District 114 (Democratic Party)	1	NC House District 114	Democratic Party
NC House District 115 (Democratic Party)	1	NC House District 115	Democratic Party
NC House District 116 (Democratic Party)	1	NC House District 116	Democratic Party
NC House District 117 (Democratic Party)	1	NC House District 117	Democratic Party
NC House District 118 (Democratic Party)	1	NC House District 118	Democratic Party
NC House District 119 (Democratic Party)	1	NC House District 119	Democratic Party
NC House District 120 (Democratic Party)	1	NC House District 120	Democratic Party
NC Senate District 1 (Democratic Party)	1	NC Senate District 1	Democratic Party
NC Senate District 2 (Democratic Party)	1	NC Senate District 2	Democratic Party
NC Senate District 3 (Democratic Party)	1	NC Senate District 3	Democratic Party
NC Senate District 4 (Democratic Party)	1	NC Senate District 4	Democratic Party
NC Senate District 5 (Democratic Party)	1	NC Senate District 5	Democratic Party
NC Senate District 6 (Democratic Party)	1	NC Senate District 6	Democratic Party
NC Senate District 7 (Democratic Party)	1	NC Senate District 7	Democratic Party
NC Senate District 8 (Democratic Party)	1	NC Senate District 8	Democratic Party
NC Senate District 9 (Democratic Party)	1	NC Senate District 9	Democratic Party
NC Senate District 10 (Democratic Party)	1	NC Senate District 10	Democratic Party
NC Senate District 11 (Democratic Party)	1	NC Senate District 11	Democratic Party
NC Senate District 12 (Democratic Party)	1	NC Senate District 12	Democratic Party
NC Senate District 13 (Democratic Party)	1	NC Senate District 13	Democratic Party
NC Senate District 14 (Democratic Party)	1	NC Senate District 14	Democratic Party
NC Senate District 15 (Democratic Party)	1	NC Senate District 15	Democratic Party
NC Senate District 16 (Democratic Party)	1	NC Senate District 16	Democratic Party
NC Senate District 17 (Democratic Party)	1	NC Senate District 17	Democratic Party
NC Senate District 18 (Democratic Party)	1	NC Senate District 18	Democratic Party
NC Senate District 19 (Democratic Party)	1	NC Senate District 19	Democratic Party
NC Senate District 20 (Democratic Party)	1	NC Senate District 20	Democratic Party
NC Senate District 21 (Democratic Party)	1	NC Senate District 21	Democratic Party
NC Senate District 22 (Democratic Party)	1	NC Senate District 22	Democratic Party
NC Senate District 23 (Democratic Party)	1	NC Senate District 23	Democratic Party
NC Senate District 24 (Democratic Party)	1	NC Senate District 24	Democratic Party
NC Senate District 25 (Democratic Party)	1	NC Senate District 25	Democratic Party
NC Senate District 26 (Democratic Party)	1	NC Senate District 26	Democratic Party
NC Senate District 27 (Democratic Party)	1	NC Senate District 27	Democratic Party
NC Senate District 28 (Democratic Party)	1	NC Senate District 28	Democratic Party
NC Senate District 29 (Democratic Party)	1	NC Senate District 29	Democratic Party
NC Senate District 30 (Democratic Party)	1	NC Senate District 30	Democratic Party
NC Senate District 31 (Democratic Party)	1	NC Senate District 31	Democratic Party
NC Senate District 32 (Democratic Party)	1	NC Senate District 32	Democratic Party
NC Senate District 33 (Democratic Party)	1	NC Senate District 33	Democratic Party
NC Senate District 34 (Democratic Party)	1	NC Senate District 34	Democratic Party
NC Senate District 35 (Democratic Party)	1	NC Senate District 35	Democratic Party
NC Senate District 36 (Democratic Party)	1	NC Senate District 36	Democratic Party
NC Senate District 37 (Democratic Party)	1	NC Senate District 37	Democratic Party
NC Senate District 38 (Democratic Party)	1	NC Senate District 38	Democratic Party
NC Senate District 39 (Democratic Party)	1	NC Senate District 39	Democratic Party
NC Senate District 40 (Democratic Party)	1	NC Senate District 40	Democratic Party
NC Senate District 41 (Democratic Party)	1	NC Senate District 41	Democratic Party
NC Senate District 42 (Democratic Party)	1	NC Senate District 42	Democratic Party
NC Senate District 43 (Democratic Party)	1	NC Senate District 43	Democratic Party
NC Senate District 44 (Democratic Party)	1	NC Senate District 44	Democratic Party
NC Senate District 45 (Democratic Party)	1	NC Senate District 45	Democratic Party
NC Senate District 46 (Democratic Party)	1	NC Senate District 46	Democratic Party
NC Senate District 47 (Democratic Party)	1	NC Senate District 47	Democratic Party
NC Senate District 48 (Democratic Party)	1	NC Senate District 48	Democratic Party
NC Senate District 49 (Democratic Party)	1	NC Senate District 49	Democratic Party
NC Senate District 50 (Democratic Party)	1	NC Senate District 50	Democratic Party
US House NC District 1 (Democratic Party)	1	US House NC District 1	Democratic Party
US House NC District 2 (Democratic Party)	1	US House NC District 2	Democratic Party
US House NC District 3 (Democratic Party)	1	US House NC District 3	Democratic Party
US House NC District 4 (Democratic Party)	1	US House NC District 4	Democratic Party
US House NC District 5 (Democratic Party)	1	US House NC District 5	Democratic Party
US House NC District 6 (Democratic Party)	1	US House NC District 6	Democratic Party
US House NC District 7 (Democratic Party)	1	US House NC District 7	Democratic Party
US House NC District 8 (Democratic Party)	1	US House NC District 8	Democratic Party
US House NC District 9 (Democratic Party)	1	US House NC District 9	Democratic Party
US House NC District 10 (Democratic Party)	1	US House NC District 10	Democratic Party
US House NC District 11 (Democratic Party)	1	US House NC District 11	Democratic Party
US House NC District 12 (Democratic Party)	1	US House NC District 12	Democratic Party
US House NC District 13 (Democratic Party)	1	US House NC District 13	Democratic Party
US President (NC) (Democratic Party)	1	US President (NC)	Democratic Party
NC Governor (Democratic Party)	1	NC Governor	Democratic Party
US Senate NC (Democratic Party)	1	US Senate NC	Democratic Party
NC Attorney General (Democratic Party)	1	NC Attorney General	Democratic Party
NC Lieutenant Governor (Democratic Party)	1	NC Lieutenant Governor	Democratic Party
NC Treasurer (Democratic Party)	1	NC Treasurer	Democratic Party
NC Secretary of State (Democratic Party)	1	NC Secretary of State	Democratic Party
NC Superintendent of Public Instruction (Democratic Party)	1	NC Superintendent of Public Instruction	Democratic Party
NC Commissioner of Insurance (Democratic Party)	1	NC Commissioner of Insurance	Democratic Party
NC Commissioner of Agriculture (Democratic Party)	1	NC Commissioner of Agriculture	Democratic Party
NC Commissioner of Labor (Democratic Party)	1	NC Commissioner of Labor	Democratic Party
NC Auditor (Democratic Party)	1	NC Auditor	Democratic Party
NC House District 1 (Republican Party)	1	NC House District 1	Republican Party
NC House District 2 (Republican Party)	1	NC House District 2	Republican Party
NC House District 3 (Republican Party)	1	NC House District 3	Republican Party
NC House District 4 (Republican Party)	1	NC House District 4	Republican Party
NC House District 5 (Republican Party)	1	NC House District 5	Republican Party
NC House District 6 (Republican Party)	1	NC House District 6	Republican Party
NC House District 7 (Republican Party)	1	NC House District 7	Republican Party
NC House District 8 (Republican Party)	1	NC House District 8	Republican Party
NC House District 9 (Republican Party)	1	NC House District 9	Republican Party
NC House District 10 (Republican Party)	1	NC House District 10	Republican Party
NC House District 11 (Republican Party)	1	NC House District 11	Republican Party
NC House District 12 (Republican Party)	1	NC House District 12	Republican Party
NC House District 13 (Republican Party)	1	NC House District 13	Republican Party
NC House District 14 (Republican Party)	1	NC House District 14	Republican Party
NC House District 15 (Republican Party)	1	NC House District 15	Republican Party
NC House District 16 (Republican Party)	1	NC House District 16	Republican Party
NC House District 17 (Republican Party)	1	NC House District 17	Republican Party
NC House District 18 (Republican Party)	1	NC House District 18	Republican Party
NC House District 19 (Republican Party)	1	NC House District 19	Republican Party
NC House District 20 (Republican Party)	1	NC House District 20	Republican Party
NC House District 21 (Republican Party)	1	NC House District 21	Republican Party
NC House District 22 (Republican Party)	1	NC House District 22	Republican Party
NC House District 23 (Republican Party)	1	NC House District 23	Republican Party
NC House District 24 (Republican Party)	1	NC House District 24	Republican Party
NC House District 25 (Republican Party)	1	NC House District 25	Republican Party
NC House District 26 (Republican Party)	1	NC House District 26	Republican Party
NC House District 27 (Republican Party)	1	NC House District 27	Republican Party
NC House District 28 (Republican Party)	1	NC House District 28	Republican Party
NC House District 29 (Republican Party)	1	NC House District 29	Republican Party
NC House District 30 (Republican Party)	1	NC House District 30	Republican Party
NC House District 31 (Republican Party)	1	NC House District 31	Republican Party
NC House District 32 (Republican Party)	1	NC House District 32	Republican Party
NC House District 33 (Republican Party)	1	NC House District 33	Republican Party
NC House District 34 (Republican Party)	1	NC House District 34	Republican Party
NC House District 35 (Republican Party)	1	NC House District 35	Republican Party
NC House District 36 (Republican Party)	1	NC House District 36	Republican Party
NC House District 37 (Republican Party)	1	NC House District 37	Republican Party
NC House District 38 (Republican Party)	1	NC House District 38	Republican Party
NC House District 39 (Republican Party)	1	NC House District 39	Republican Party
NC House District 40 (Republican Party)	1	NC House District 40	Republican Party
NC House District 41 (Republican Party)	1	NC House District 41	Republican Party
NC House District 42 (Republican Party)	1	NC House District 42	Republican Party
NC House District 43 (Republican Party)	1	NC House District 43	Republican Party
NC House District 44 (Republican Party)	1	NC House District 44	Republican Party
NC House District 45 (Republican Party)	1	NC House District 45	Republican Party
NC House District 46 (Republican Party)	1	NC House District 46	Republican Party
NC House District 47 (Republican Party)	1	NC House District 47	Republican Party
NC House District 48 (Republican Party)	1	NC House District 48	Republican Party
NC House District 49 (Republican Party)	1	NC House District 49	Republican Party
NC House District 50 (Republican Party)	1	NC House District 50	Republican Party
NC House District 51 (Republican Party)	1	NC House District 51	Republican Party
NC House District 52 (Republican Party)	1	NC House District 52	Republican Party
NC House District 53 (Republican Party)	1	NC House District 53	Republican Party
NC House District 54 (Republican Party)	1	NC House District 54	Republican Party
NC House District 55 (Republican Party)	1	NC House District 55	Republican Party
NC House District 56 (Republican Party)	1	NC House District 56	Republican Party
NC House District 57 (Republican Party)	1	NC House District 57	Republican Party
NC House District 58 (Republican Party)	1	NC House District 58	Republican Party
NC House District 59 (Republican Party)	1	NC House District 59	Republican Party
NC House District 60 (Republican Party)	1	NC House District 60	Republican Party
NC House District 61 (Republican Party)	1	NC House District 61	Republican Party
NC House District 62 (Republican Party)	1	NC House District 62	Republican Party
NC House District 63 (Republican Party)	1	NC House District 63	Republican Party
NC House District 64 (Republican Party)	1	NC House District 64	Republican Party
NC House District 65 (Republican Party)	1	NC House District 65	Republican Party
NC House District 66 (Republican Party)	1	NC House District 66	Republican Party
NC House District 67 (Republican Party)	1	NC House District 67	Republican Party
NC House District 68 (Republican Party)	1	NC House District 68	Republican Party
NC House District 69 (Republican Party)	1	NC House District 69	Republican Party
NC House District 70 (Republican Party)	1	NC House District 70	Republican Party
NC House District 71 (Republican Party)	1	NC House District 71	Republican Party
NC House District 72 (Republican Party)	1	NC House District 72	Republican Party
NC House District 73 (Republican Party)	1	NC House District 73	Republican Party
NC House District 74 (Republican Party)	1	NC House District 74	Republican Party
NC House District 75 (Republican Party)	1	NC House District 75	Republican Party
NC House District 76 (Republican Party)	1	NC House District 76	Republican Party
NC House District 77 (Republican Party)	1	NC House District 77	Republican Party
NC House District 78 (Republican Party)	1	NC House District 78	Republican Party
NC House District 79 (Republican Party)	1	NC House District 79	Republican Party
NC House District 80 (Republican Party)	1	NC House District 80	Republican Party
NC House District 81 (Republican Party)	1	NC House District 81	Republican Party
NC House District 82 (Republican Party)	1	NC House District 82	Republican Party
NC House District 83 (Republican Party)	1	NC House District 83	Republican Party
NC House District 84 (Republican Party)	1	NC House District 84	Republican Party
NC House District 85 (Republican Party)	1	NC House District 85	Republican Party
NC House District 86 (Republican Party)	1	NC House District 86	Republican Party
NC House District 87 (Republican Party)	1	NC House District 87	Republican Party
NC House District 88 (Republican Party)	1	NC House District 88	Republican Party
NC House District 89 (Republican Party)	1	NC House District 89	Republican Party
NC House District 90 (Republican Party)	1	NC House District 90	Republican Party
NC House District 91 (Republican Party)	1	NC House District 91	Republican Party
NC House District 92 (Republican Party)	1	NC House District 92	Republican Party
NC House District 93 (Republican Party)	1	NC House District 93	Republican Party
NC House District 94 (Republican Party)	1	NC House District 94	Republican Party
NC House District 95 (Republican Party)	1	NC House District 95	Republican Party
NC House District 96 (Republican Party)	1	NC House District 96	Republican Party
NC House District 97 (Republican Party)	1	NC House District 97	Republican Party
NC House District 98 (Republican Party)	1	NC House District 98	Republican Party
NC House District 99 (Republican Party)	1	NC House District 99	Republican Party
NC House District 100 (Republican Party)	1	NC House District 100	Republican Party
NC House District 101 (Republican Party)	1	NC House District 101	Republican Party
NC House District 102 (Republican Party)	1	NC House District 102	Republican Party
NC House District 103 (Republican Party)	1	NC House District 103	Republican Party
NC House District 104 (Republican Party)	1	NC House District 104	Republican Party
NC House District 105 (Republican Party)	1	NC House District 105	Republican Party
NC House District 106 (Republican Party)	1	NC House District 106	Republican Party
NC House District 107 (Republican Party)	1	NC House District 107	Republican Party
NC House District 108 (Republican Party)	1	NC House District 108	Republican Party
NC House District 109 (Republican Party)	1	NC House District 109	Republican Party
NC House District 110 (Republican Party)	1	NC House District 110	Republican Party
NC House District 111 (Republican Party)	1	NC House District 111	Republican Party
NC House District 112 (Republican Party)	1	NC House District 112	Republican Party
NC House District 113 (Republican Party)	1	NC House District 113	Republican Party
NC House District 114 (Republican Party)	1	NC House District 114	Republican Party
NC House District 115 (Republican Party)	1	NC House District 115	Republican Party
NC House District 116 (Republican Party)	1	NC House District 116	Republican Party
NC House District 117 (Republican Party)	1	NC House District 117	Republican Party
NC House District 118 (Republican Party)	1	NC House District 118	Republican Party
NC House District 119 (Republican Party)	1	NC House District 119	Republican Party
NC House District 120 (Republican Party)	1	NC House District 120	Republican Party
NC Senate District 1 (Republican Party)	1	NC Senate District 1	Republican Party
NC Senate District 2 (Republican Party)	1	NC Senate District 2	Republican Party
NC Senate District 3 (Republican Party)	1	NC Senate District 3	Republican Party
NC Senate District 4 (Republican Party)	1	NC Senate District 4	Republican Party
NC Senate District 5 (Republican Party)	1	NC Senate District 5	Republican Party
