Name	ReportingUnitType
New Hampshire;NH House District 307	state-house
New Hampshire;NH House District 308	state-house
New Hampshire;NH House District 309	state-house
New Hampshire;NH House District 310	state-house
New Hampshire;NH House District 311	state-house
New Hampshire;NH House District 312	state-house
New Hampshire;NH House District 313	state-house
New Hampshire;NH House District 314	state-house
New Hampshire;NH House District 315	state-house
New Hampshire;NH House District 316	state-house
New Hampshire;NH House District 317	state-house
New Hampshire;NH House District 318	state-house
New Hampshire;NH House District 319	state-house
New Hampshire;NH House District 320	state-house
New Hampshire;NH House District 321	state-house
New Hampshire;NH House District 322	state-house
New Hampshire;NH House District 323	state-house
New Hampshire;NH House District 324	state-house
New Hampshire;NH House District 325	state-house
New Hampshire;NH House District 326	state-house
New Hampshire;NH House District 327	state-house
New Hampshire;NH House District 328	state-house
New Hampshire;NH House District 329	state-house
New Hampshire;NH House District 330	state-house
New Hampshire;NH House District 331	state-house
New Hampshire;NH House District 332	state-house
New Hampshire;NH House District 333	state-house
New Hampshire;NH House District 334	state-house
New Hampshire;NH House District 335	state-house
New Hampshire;NH House District 336	state-house
New Hampshire;NH House District 337	state-house
New Hampshire;NH House District 338	state-house
New Hampshire;NH House District 339	state-house
New Hampshire;NH House District 340	state-house
New Hampshire;NH House District 341	state-house
New Hampshire;NH House District 342	state-house
New Hampshire;NH House District 343	state-house
New Hampshire;NH House District 344	state-house
New Hampshire;NH House District 345	state-house
New Hampshire;NH House District 346	state-house
New Hampshire;NH House District 347	state-house
New Hampshire;NH House District 348	state-house
New Hampshire;NH House District 349	state-house
New Hampshire;NH House District 350	state-house
New Hampshire;NH House District 351	state-house
New Hampshire;NH House District 352	state-house
New Hampshire;NH House District 353	state-house
New Hampshire;NH House District 354	state-house
New Hampshire;NH House District 355	state-house
New Hampshire;NH House District 356	state-house
New Hampshire;NH House District 357	state-house
New Hampshire;NH House District 358	state-house
New Hampshire;NH House District 359	state-house
New Hampshire;NH House District 360	state-house
New Hampshire;NH House District 361	state-house
New Hampshire;NH House District 362	state-house
New Hampshire;NH House District 363	state-house
New Hampshire;NH House District 364	state-house
New Hampshire;NH House District 365	state-house
New Hampshire;NH House District 366	state-house
New Hampshire;NH House District 367	state-house
New Hampshire;NH House District 368	state-house
New Hampshire;NH House District 369	state-house
New Hampshire;NH House District 370	state-house
New Hampshire;NH House District 371	state-house
New Hampshire;NH House District 372	state-house
New Hampshire;NH House District 373	state-house
New Hampshire;NH House District 374	state-house
New Hampshire;NH House District 375	state-house
New Hampshire;NH House District 376	state-house
New Hampshire;NH House District 377	state-house
New Hampshire;NH House District 378	state-house
New Hampshire;NH House District 379	state-house
New Hampshire;NH House District 380	state-house
New Hampshire;NH House District 381	state-house
New Hampshire;NH House District 382	state-house
New Hampshire;NH House District 383	state-house
New Hampshire;NH House District 384	state-house
New Hampshire;NH House District 385	state-house
New Hampshire;NH House District 386	state-house
New Hampshire;NH House District 387	state-house
New Hampshire;NH House District 388	state-house
New Hampshire;NH House District 389	state-house
New Hampshire;NH House District 390	state-house
New Hampshire;NH House District 391	state-house
New Hampshire;NH House District 392	state-house
New Hampshire;NH House District 393	state-house
New Hampshire;NH House District 394	state-house
New Hampshire;NH House District 395	state-house
New Hampshire;NH House District 396	state-house
New Hampshire;NH House District 397	state-house
New Hampshire;NH House District 398	state-house
New Hampshire;NH House District 399	state-house
New Hampshire;NH House District 400	state-house
New Hampshire;NH Senate District 1	state-senate
New Hampshire;NH Senate District 2	state-senate
New Hampshire;NH Senate District 3	state-senate
New Hampshire;NH Senate District 4	state-senate
New Hampshire;NH Senate District 5	state-senate
New Hampshire;NH Senate District 6	state-senate
New Hampshire;NH Senate District 7	state-senate
New Hampshire;NH Senate District 8	state-senate
New Hampshire;NH Senate District 9	state-senate
New Hampshire;NH Senate District 10	state-senate
New Hampshire;NH Senate District 11	state-senate
New Hampshire;NH Senate District 12	state-senate
New Hampshire;NH Senate District 13	state-senate
New Hampshire;NH Senate District 14	state-senate
New Hampshire;NH Senate District 15	state-senate
New Hampshire;NH Senate District 16	state-senate
New Hampshire;NH Senate District 17	state-senate
New Hampshire;NH Senate District 18	state-senate
New Hampshire;NH Senate District 19	state-senate
New Hampshire;NH Senate District 20	state-senate
New Hampshire;NH Senate District 21	state-senate
New Hampshire;NH Senate District 22	state-senate
New Hampshire;NH Senate District 23	state-senate
New Hampshire;NH Senate District 24	state-senate
New Hampshire;US House NH District 1	congressional
New Hampshire;US House NH District 2	congressional
New Hampshire	state
New Hampshire;Belknap County	county
New Hampshire;Carroll County	county
New Hampshire;Cheshire County	county
New Hampshire;Coos County	county
New Hampshire;Grafton County	county
New Hampshire;Hillsborough County	county
New Hampshire;Merrimack County	county
New Hampshire;Rockingham County	county
New Hampshire;Strafford County	county
New Hampshire;Sullivan County	county
