Name	NumberElected	Office	PrimaryParty
KS House District 111	1	KS House District 111	
KS House District 112	1	KS House District 112	
KS House District 113	1	KS House District 113	
KS House District 114	1	KS House District 114	
KS House District 115	1	KS House District 115	
KS House District 116	1	KS House District 116	
KS House District 117	1	KS House District 117	
KS House District 118	1	KS House District 118	
KS House District 119	1	KS House District 119	
KS House District 120	1	KS House District 120	
KS House District 121	1	KS House District 121	
KS House District 122	1	KS House District 122	
KS House District 123	1	KS House District 123	
KS House District 124	1	KS House District 124	
KS House District 125	1	KS House District 125	
KS Senate District 1	1	KS Senate District 1	
KS Senate District 2	1	KS Senate District 2	
KS Senate District 3	1	KS Senate District 3	
KS Senate District 4	1	KS Senate District 4	
KS Senate District 5	1	KS Senate District 5	
KS Senate District 6	1	KS Senate District 6	
KS Senate District 7	1	KS Senate District 7	
KS Senate District 8	1	KS Senate District 8	
KS Senate District 9	1	KS Senate District 9	
KS Senate District 10	1	KS Senate District 10	
KS Senate District 11	1	KS Senate District 11	
KS Senate District 12	1	KS Senate District 12	
KS Senate District 13	1	KS Senate District 13	
KS Senate District 14	1	KS Senate District 14	
KS Senate District 15	1	KS Senate District 15	
KS Senate District 16	1	KS Senate District 16	
KS Senate District 17	1	KS Senate District 17	
KS Senate District 18	1	KS Senate District 18	
KS Senate District 19	1	KS Senate District 19	
KS Senate District 20	1	KS Senate District 20	
KS Senate District 21	1	KS Senate District 21	
KS Senate District 22	1	KS Senate District 22	
KS Senate District 23	1	KS Senate District 23	
KS Senate District 24	1	KS Senate District 24	
KS Senate District 25	1	KS Senate District 25	
KS Senate District 26	1	KS Senate District 26	
KS Senate District 27	1	KS Senate District 27	
KS Senate District 28	1	KS Senate District 28	
KS Senate District 29	1	KS Senate District 29	
KS Senate District 30	1	KS Senate District 30	
KS Senate District 31	1	KS Senate District 31	
KS Senate District 32	1	KS Senate District 32	
KS Senate District 33	1	KS Senate District 33	
KS Senate District 34	1	KS Senate District 34	
KS Senate District 35	1	KS Senate District 35	
KS Senate District 36	1	KS Senate District 36	
KS Senate District 37	1	KS Senate District 37	
KS Senate District 38	1	KS Senate District 38	
KS Senate District 39	1	KS Senate District 39	
KS Senate District 40	1	KS Senate District 40	
US House KS District 1	1	US House KS District 1	
US House KS District 2	1	US House KS District 2	
US House KS District 3	1	US House KS District 3	
US House KS District 4	1	US House KS District 4	
US President (KS)	1	US President (KS)	
KS Governor	1	KS Governor	
US Senate KS	1	US Senate KS	
KS Attorney General	1	KS Attorney General	
KS Lieutenant Governor	1	KS Lieutenant Governor	
KS Treasurer	1	KS Treasurer	
KS Secretary of State	1	KS Secretary of State	
