Name	ReportingUnitType
Georgia;Laurens County	county
Georgia;Lee County	county
Georgia;Liberty County	county
Georgia;Lincoln County	county
Georgia;Long County	county
Georgia;Lowndes County	county
Georgia;Lumpkin County	county
Georgia;Macon County	county
Georgia;Madison County	county
Georgia;Marion County	county
Georgia;McDuffie County	county
Georgia;McIntosh County	county
Georgia;Meriwether County	county
Georgia;Miller County	county
Georgia;Mitchell County	county
Georgia;Monroe County	county
Georgia;Montgomery County	county
Georgia;Morgan County	county
Georgia;Murray County	county
Georgia;Muscogee County	county
Georgia;Newton County	county
Georgia;Oconee County	county
Georgia;Oglethorpe County	county
Georgia;Paulding County	county
Georgia;Peach County	county
Georgia;Pickens County	county
Georgia;Pierce County	county
Georgia;Pike County	county
Georgia;Polk County	county
Georgia;Pulaski County	county
Georgia;Putnam County	county
Georgia;Quitman County	county
Georgia;Rabun County	county
Georgia;Randolph County	county
Georgia;Richmond County	county
Georgia;Rockdale County	county
Georgia;Schley County	county
Georgia;Screven County	county
Georgia;Seminole County	county
Georgia;Spalding County	county
Georgia;Stephens County	county
Georgia;Stewart County	county
Georgia;Sumter County	county
Georgia;Talbot County	county
Georgia;Taliaferro County	county
Georgia;Tattnall County	county
Georgia;Taylor County	county
Georgia;Telfair County	county
Georgia;Terrell County	county
Georgia;Thomas County	county
Georgia;Tift County	county
Georgia;Toombs County	county
Georgia;Towns County	county
Georgia;Treutlen County	county
Georgia;Troup County	county
Georgia;Turner County	county
Georgia;Twiggs County	county
Georgia;Union County	county
Georgia;Upson County	county
Georgia;Walker County	county
Georgia;Walton County	county
Georgia;Ware County	county
Georgia;Warren County	county
Georgia;Washington County	county
Georgia;Wayne County	county
Georgia;Webster County	county
Georgia;Wheeler County	county
Georgia;White County	county
Georgia;Whitfield County	county
Georgia;Wilcox County	county
Georgia;Wilkes County	county
Georgia;Wilkinson County	county
Georgia;Worth County	county
